#    L    TT             EE             TE          
  1986   0.193851E+03   0.114165E+02  -0.866325E+01
  1987   0.193398E+03   0.114186E+02  -0.886324E+01
  1988   0.192960E+03   0.114194E+02  -0.906294E+01
  1989   0.192536E+03   0.114190E+02  -0.926220E+01
  1990   0.192127E+03   0.114172E+02  -0.946106E+01
  1991   0.191734E+03   0.114143E+02  -0.965937E+01
  1992   0.191355E+03   0.114101E+02  -0.985707E+01
  1993   0.190991E+03   0.114047E+02  -0.100542E+02
  1994   0.190643E+03   0.113980E+02  -0.102505E+02
  1995   0.190308E+03   0.113900E+02  -0.104461E+02
  1996   0.189990E+03   0.113807E+02  -0.106409E+02
  1997   0.189686E+03   0.113702E+02  -0.108348E+02
  1998   0.189396E+03   0.113584E+02  -0.110278E+02
  1999   0.189122E+03   0.113452E+02  -0.112198E+02
  2000   0.188862E+03   0.113308E+02  -0.114108E+02
  2001   0.188618E+03   0.113150E+02  -0.116006E+02
  2002   0.188388E+03   0.112980E+02  -0.117894E+02
  2003   0.188173E+03   0.112797E+02  -0.119769E+02
  2004   0.187971E+03   0.112602E+02  -0.121631E+02
  2005   0.187784E+03   0.112395E+02  -0.123478E+02
  2006   0.187610E+03   0.112174E+02  -0.125311E+02
  2007   0.187448E+03   0.111943E+02  -0.127129E+02
  2008   0.187300E+03   0.111699E+02  -0.128930E+02
  2009   0.187165E+03   0.111444E+02  -0.130714E+02
  2010   0.187042E+03   0.111178E+02  -0.132480E+02
  2011   0.186930E+03   0.110900E+02  -0.134227E+02
  2012   0.186830E+03   0.110611E+02  -0.135954E+02
  2013   0.186742E+03   0.110310E+02  -0.137662E+02
  2014   0.186664E+03   0.109999E+02  -0.139348E+02
  2015   0.186598E+03   0.109678E+02  -0.141013E+02
  2016   0.186541E+03   0.109346E+02  -0.142656E+02
  2017   0.186496E+03   0.109004E+02  -0.144277E+02
  2018   0.186461E+03   0.108651E+02  -0.145875E+02
  2019   0.186436E+03   0.108289E+02  -0.147450E+02
  2020   0.186420E+03   0.107917E+02  -0.149001E+02
  2021   0.186413E+03   0.107536E+02  -0.150526E+02
  2022   0.186417E+03   0.107145E+02  -0.152027E+02
  2023   0.186429E+03   0.106746E+02  -0.153503E+02
  2024   0.186450E+03   0.106337E+02  -0.154952E+02
  2025   0.186480E+03   0.105919E+02  -0.156373E+02
  2026   0.186518E+03   0.105492E+02  -0.157768E+02
  2027   0.186563E+03   0.105057E+02  -0.159135E+02
  2028   0.186617E+03   0.104613E+02  -0.160473E+02
  2029   0.186678E+03   0.104161E+02  -0.161782E+02
  2030   0.186746E+03   0.103701E+02  -0.163062E+02
  2031   0.186823E+03   0.103232E+02  -0.164312E+02
  2032   0.186906E+03   0.102756E+02  -0.165532E+02
  2033   0.186995E+03   0.102271E+02  -0.166721E+02
  2034   0.187091E+03   0.101779E+02  -0.167880E+02
  2035   0.187194E+03   0.101280E+02  -0.169007E+02
  2036   0.187303E+03   0.100773E+02  -0.170102E+02
  2037   0.187418E+03   0.100259E+02  -0.171164E+02
  2038   0.187539E+03   0.997375E+01  -0.172194E+02
  2039   0.187666E+03   0.992088E+01  -0.173190E+02
  2040   0.187797E+03   0.986732E+01  -0.174154E+02
  2041   0.187934E+03   0.981306E+01  -0.175083E+02
  2042   0.188076E+03   0.975811E+01  -0.175977E+02
  2043   0.188223E+03   0.970249E+01  -0.176837E+02
  2044   0.188375E+03   0.964621E+01  -0.177662E+02
  2045   0.188533E+03   0.958928E+01  -0.178452E+02
  2046   0.188694E+03   0.953171E+01  -0.179205E+02
  2047   0.188860E+03   0.947350E+01  -0.179924E+02
  2048   0.189030E+03   0.941468E+01  -0.180606E+02
  2049   0.189205E+03   0.935524E+01  -0.181252E+02
  2050   0.189385E+03   0.929520E+01  -0.181861E+02
  2051   0.189568E+03   0.923454E+01  -0.182433E+02
  2052   0.189755E+03   0.917332E+01  -0.182968E+02
  2053   0.189945E+03   0.911155E+01  -0.183466E+02
  2054   0.190137E+03   0.904927E+01  -0.183928E+02
  2055   0.190332E+03   0.898650E+01  -0.184352E+02
  2056   0.190531E+03   0.892327E+01  -0.184741E+02
  2057   0.190730E+03   0.885963E+01  -0.185093E+02
  2058   0.190932E+03   0.879558E+01  -0.185409E+02
  2059   0.191134E+03   0.873115E+01  -0.185690E+02
  2060   0.191338E+03   0.866639E+01  -0.185934E+02
  2061   0.191543E+03   0.860131E+01  -0.186144E+02
  2062   0.191749E+03   0.853595E+01  -0.186318E+02
  2063   0.191954E+03   0.847032E+01  -0.186458E+02
  2064   0.192159E+03   0.840446E+01  -0.186563E+02
  2065   0.192365E+03   0.833839E+01  -0.186633E+02
  2066   0.192570E+03   0.827214E+01  -0.186669E+02
  2067   0.192773E+03   0.820573E+01  -0.186670E+02
  2068   0.192977E+03   0.813918E+01  -0.186639E+02
  2069   0.193178E+03   0.807252E+01  -0.186573E+02
  2070   0.193379E+03   0.800578E+01  -0.186473E+02
  2071   0.193578E+03   0.793896E+01  -0.186340E+02
  2072   0.193773E+03   0.787211E+01  -0.186175E+02
  2073   0.193968E+03   0.780523E+01  -0.185976E+02
  2074   0.194159E+03   0.773836E+01  -0.185745E+02
  2075   0.194348E+03   0.767151E+01  -0.185481E+02
  2076   0.194534E+03   0.760470E+01  -0.185184E+02
  2077   0.194716E+03   0.753795E+01  -0.184855E+02
  2078   0.194895E+03   0.747129E+01  -0.184494E+02
  2079   0.195070E+03   0.740474E+01  -0.184101E+02
  2080   0.195242E+03   0.733831E+01  -0.183677E+02
  2081   0.195410E+03   0.727202E+01  -0.183222E+02
  2082   0.195574E+03   0.720590E+01  -0.182735E+02
  2083   0.195733E+03   0.713996E+01  -0.182218E+02
  2084   0.195888E+03   0.707423E+01  -0.181669E+02
  2085   0.196039E+03   0.700871E+01  -0.181091E+02
  2086   0.196185E+03   0.694342E+01  -0.180481E+02
  2087   0.196325E+03   0.687839E+01  -0.179842E+02
  2088   0.196462E+03   0.681362E+01  -0.179171E+02
  2089   0.196592E+03   0.674913E+01  -0.178471E+02
  2090   0.196717E+03   0.668494E+01  -0.177741E+02
  2091   0.196836E+03   0.662107E+01  -0.176981E+02
  2092   0.196948E+03   0.655752E+01  -0.176191E+02
  2093   0.197056E+03   0.649431E+01  -0.175372E+02
  2094   0.197157E+03   0.643146E+01  -0.174523E+02
  2095   0.197251E+03   0.636898E+01  -0.173644E+02
  2096   0.197340E+03   0.630687E+01  -0.172737E+02
  2097   0.197422E+03   0.624516E+01  -0.171800E+02
  2098   0.197497E+03   0.618386E+01  -0.170833E+02
  2099   0.197565E+03   0.612297E+01  -0.169838E+02
  2100   0.197626E+03   0.606251E+01  -0.168814E+02
  2101   0.197680E+03   0.600250E+01  -0.167760E+02
  2102   0.197726E+03   0.594293E+01  -0.166679E+02
  2103   0.197765E+03   0.588384E+01  -0.165570E+02
  2104   0.197796E+03   0.582525E+01  -0.164435E+02
  2105   0.197820E+03   0.576716E+01  -0.163274E+02
  2106   0.197835E+03   0.570958E+01  -0.162088E+02
  2107   0.197844E+03   0.565254E+01  -0.160878E+02
  2108   0.197843E+03   0.559605E+01  -0.159645E+02
  2109   0.197836E+03   0.554012E+01  -0.158390E+02
  2110   0.197821E+03   0.548477E+01  -0.157113E+02
  2111   0.197798E+03   0.543001E+01  -0.155814E+02
  2112   0.197766E+03   0.537586E+01  -0.154496E+02
  2113   0.197727E+03   0.532233E+01  -0.153159E+02
  2114   0.197679E+03   0.526942E+01  -0.151802E+02
  2115   0.197624E+03   0.521715E+01  -0.150428E+02
  2116   0.197560E+03   0.516554E+01  -0.149036E+02
  2117   0.197488E+03   0.511460E+01  -0.147628E+02
  2118   0.197408E+03   0.506433E+01  -0.146204E+02
  2119   0.197319E+03   0.501475E+01  -0.144764E+02
  2120   0.197221E+03   0.496587E+01  -0.143310E+02
  2121   0.197115E+03   0.491770E+01  -0.141842E+02
  2122   0.197000E+03   0.487025E+01  -0.140361E+02
  2123   0.196877E+03   0.482354E+01  -0.138867E+02
  2124   0.196746E+03   0.477756E+01  -0.137361E+02
  2125   0.196605E+03   0.473233E+01  -0.135844E+02
  2126   0.196456E+03   0.468787E+01  -0.134315E+02
  2127   0.196298E+03   0.464418E+01  -0.132777E+02
  2128   0.196131E+03   0.460127E+01  -0.131228E+02
  2129   0.195956E+03   0.455914E+01  -0.129671E+02
  2130   0.195771E+03   0.451781E+01  -0.128105E+02
  2131   0.195578E+03   0.447728E+01  -0.126531E+02
  2132   0.195375E+03   0.443757E+01  -0.124949E+02
  2133   0.195163E+03   0.439868E+01  -0.123361E+02
  2134   0.194942E+03   0.436063E+01  -0.121766E+02
  2135   0.194712E+03   0.432342E+01  -0.120165E+02
  2136   0.194474E+03   0.428704E+01  -0.118559E+02
  2137   0.194225E+03   0.425153E+01  -0.116947E+02
  2138   0.193968E+03   0.421688E+01  -0.115331E+02
  2139   0.193702E+03   0.418309E+01  -0.113711E+02
  2140   0.193426E+03   0.415019E+01  -0.112087E+02
  2141   0.193141E+03   0.411818E+01  -0.110459E+02
  2142   0.192848E+03   0.408705E+01  -0.108829E+02
  2143   0.192544E+03   0.405682E+01  -0.107196E+02
  2144   0.192232E+03   0.402751E+01  -0.105561E+02
  2145   0.191910E+03   0.399910E+01  -0.103924E+02
  2146   0.191578E+03   0.397160E+01  -0.102286E+02
  2147   0.191236E+03   0.394504E+01  -0.100647E+02
  2148   0.190885E+03   0.391941E+01  -0.990076E+01
  2149   0.190525E+03   0.389471E+01  -0.973674E+01
  2150   0.190155E+03   0.387096E+01  -0.957273E+01
  2151   0.189775E+03   0.384816E+01  -0.940874E+01
  2152   0.189386E+03   0.382630E+01  -0.924486E+01
  2153   0.188987E+03   0.380537E+01  -0.908116E+01
  2154   0.188579E+03   0.378536E+01  -0.891770E+01
  2155   0.188162E+03   0.376628E+01  -0.875454E+01
  2156   0.187736E+03   0.374810E+01  -0.859176E+01
  2157   0.187301E+03   0.373083E+01  -0.842942E+01
  2158   0.186859E+03   0.371444E+01  -0.826757E+01
  2159   0.186406E+03   0.369895E+01  -0.810629E+01
  2160   0.185947E+03   0.368433E+01  -0.794565E+01
  2161   0.185479E+03   0.367058E+01  -0.778569E+01
  2162   0.185003E+03   0.365769E+01  -0.762648E+01
  2163   0.184519E+03   0.364565E+01  -0.746808E+01
  2164   0.184028E+03   0.363445E+01  -0.731054E+01
  2165   0.183529E+03   0.362409E+01  -0.715393E+01
  2166   0.183022E+03   0.361455E+01  -0.699831E+01
  2167   0.182509E+03   0.360582E+01  -0.684372E+01
  2168   0.181989E+03   0.359792E+01  -0.669023E+01
  2169   0.181461E+03   0.359080E+01  -0.653786E+01
  2170   0.180927E+03   0.358450E+01  -0.638667E+01
  2171   0.180386E+03   0.357897E+01  -0.623671E+01
  2172   0.179838E+03   0.357424E+01  -0.608802E+01
  2173   0.179285E+03   0.357029E+01  -0.594064E+01
  2174   0.178726E+03   0.356711E+01  -0.579462E+01
  2175   0.178160E+03   0.356469E+01  -0.565000E+01
  2176   0.177589E+03   0.356303E+01  -0.550684E+01
  2177   0.177012E+03   0.356212E+01  -0.536516E+01
  2178   0.176429E+03   0.356196E+01  -0.522503E+01
  2179   0.175841E+03   0.356253E+01  -0.508649E+01
  2180   0.175248E+03   0.356383E+01  -0.494957E+01
  2181   0.174649E+03   0.356585E+01  -0.481433E+01
  2182   0.174045E+03   0.356859E+01  -0.468080E+01
  2183   0.173436E+03   0.357204E+01  -0.454902E+01
  2184   0.172822E+03   0.357620E+01  -0.441902E+01
  2185   0.172203E+03   0.358106E+01  -0.429085E+01
  2186   0.171579E+03   0.358662E+01  -0.416452E+01
  2187   0.170951E+03   0.359286E+01  -0.404009E+01
  2188   0.170318E+03   0.359980E+01  -0.391759E+01
  2189   0.169681E+03   0.360741E+01  -0.379705E+01
  2190   0.169040E+03   0.361570E+01  -0.367850E+01
  2191   0.168394E+03   0.362466E+01  -0.356199E+01
  2192   0.167744E+03   0.363429E+01  -0.344754E+01
  2193   0.167090E+03   0.364457E+01  -0.333520E+01
  2194   0.166431E+03   0.365551E+01  -0.322499E+01
  2195   0.165769E+03   0.366710E+01  -0.311695E+01
  2196   0.165103E+03   0.367933E+01  -0.301111E+01
  2197   0.164433E+03   0.369221E+01  -0.290750E+01
  2198   0.163759E+03   0.370573E+01  -0.280612E+01
  2199   0.163081E+03   0.371989E+01  -0.270703E+01
  2200   0.162400E+03   0.373469E+01  -0.261024E+01
  2201   0.161715E+03   0.375013E+01  -0.251577E+01
  2202   0.161027E+03   0.376618E+01  -0.242363E+01
  2203   0.160336E+03   0.378282E+01  -0.233383E+01
  2204   0.159642E+03   0.380004E+01  -0.224636E+01
  2205   0.158945E+03   0.381781E+01  -0.216124E+01
  2206   0.158246E+03   0.383612E+01  -0.207847E+01
  2207   0.157545E+03   0.385493E+01  -0.199805E+01
  2208   0.156841E+03   0.387422E+01  -0.191999E+01
  2209   0.156136E+03   0.389399E+01  -0.184429E+01
  2210   0.155430E+03   0.391420E+01  -0.177096E+01
  2211   0.154721E+03   0.393485E+01  -0.169998E+01
  2212   0.154012E+03   0.395592E+01  -0.163136E+01
  2213   0.153302E+03   0.397736E+01  -0.156510E+01
  2214   0.152591E+03   0.399920E+01  -0.150119E+01
  2215   0.151879E+03   0.402139E+01  -0.143965E+01
  2216   0.151167E+03   0.404392E+01  -0.138045E+01
  2217   0.150455E+03   0.406677E+01  -0.132360E+01
  2218   0.149743E+03   0.408994E+01  -0.126911E+01
  2219   0.149030E+03   0.411339E+01  -0.121696E+01
  2220   0.148319E+03   0.413713E+01  -0.116716E+01
  2221   0.147608E+03   0.416113E+01  -0.111971E+01
  2222   0.146898E+03   0.418537E+01  -0.107459E+01
  2223   0.146189E+03   0.420985E+01  -0.103182E+01
  2224   0.145480E+03   0.423454E+01  -0.991389E+00
  2225   0.144774E+03   0.425943E+01  -0.953302E+00
  2226   0.144068E+03   0.428451E+01  -0.917549E+00
  2227   0.143364E+03   0.430974E+01  -0.884133E+00
  2228   0.142661E+03   0.433513E+01  -0.853059E+00
  2229   0.141960E+03   0.436066E+01  -0.824314E+00
  2230   0.141262E+03   0.438632E+01  -0.797901E+00
  2231   0.140565E+03   0.441208E+01  -0.773817E+00
  2232   0.139871E+03   0.443794E+01  -0.752065E+00
  2233   0.139179E+03   0.446389E+01  -0.732641E+00
  2234   0.138490E+03   0.448992E+01  -0.715540E+00
  2235   0.137803E+03   0.451601E+01  -0.700759E+00
  2236   0.137120E+03   0.454218E+01  -0.688294E+00
  2237   0.136439E+03   0.456838E+01  -0.678154E+00
  2238   0.135762E+03   0.459463E+01  -0.670329E+00
  2239   0.135087E+03   0.462090E+01  -0.664822E+00
  2240   0.134416E+03   0.464719E+01  -0.661643E+00
  2241   0.133748E+03   0.467348E+01  -0.660782E+00
  2242   0.133084E+03   0.469976E+01  -0.662248E+00
  2243   0.132424E+03   0.472603E+01  -0.666031E+00
  2244   0.131767E+03   0.475226E+01  -0.672148E+00
  2245   0.131115E+03   0.477844E+01  -0.680588E+00
  2246   0.130466E+03   0.480458E+01  -0.691369E+00
  2247   0.129821E+03   0.483067E+01  -0.704479E+00
  2248   0.129180E+03   0.485669E+01  -0.719922E+00
  2249   0.128544E+03   0.488264E+01  -0.737716E+00
  2250   0.127912E+03   0.490850E+01  -0.757850E+00
  2251   0.127285E+03   0.493428E+01  -0.780324E+00
  2252   0.126662E+03   0.495995E+01  -0.805095E+00
  2253   0.126043E+03   0.498549E+01  -0.832108E+00
  2254   0.125429E+03   0.501091E+01  -0.861324E+00
  2255   0.124820E+03   0.503616E+01  -0.892683E+00
  2256   0.124216E+03   0.506124E+01  -0.926146E+00
  2257   0.123617E+03   0.508614E+01  -0.961650E+00
  2258   0.123023E+03   0.511083E+01  -0.999158E+00
  2259   0.122434E+03   0.513531E+01  -0.103862E+01
  2260   0.121851E+03   0.515956E+01  -0.107998E+01
  2261   0.121273E+03   0.518357E+01  -0.112319E+01
  2262   0.120701E+03   0.520735E+01  -0.116823E+01
  2263   0.120133E+03   0.523087E+01  -0.121502E+01
  2264   0.119572E+03   0.525412E+01  -0.126354E+01
  2265   0.119016E+03   0.527711E+01  -0.131373E+01
  2266   0.118466E+03   0.529979E+01  -0.136558E+01
  2267   0.117922E+03   0.532219E+01  -0.141897E+01
  2268   0.117383E+03   0.534427E+01  -0.147393E+01
  2269   0.116851E+03   0.536603E+01  -0.153036E+01
  2270   0.116324E+03   0.538746E+01  -0.158833E+01
  2271   0.115804E+03   0.540854E+01  -0.164769E+01
  2272   0.115290E+03   0.542926E+01  -0.170842E+01
  2273   0.114782E+03   0.544962E+01  -0.177053E+01
  2274   0.114280E+03   0.546959E+01  -0.183391E+01
  2275   0.113785E+03   0.548919E+01  -0.189857E+01
  2276   0.113296E+03   0.550839E+01  -0.196450E+01
  2277   0.112813E+03   0.552719E+01  -0.203160E+01
  2278   0.112337E+03   0.554558E+01  -0.209988E+01
  2279   0.111868E+03   0.556355E+01  -0.216932E+01
  2280   0.111405E+03   0.558110E+01  -0.223984E+01
  2281   0.110949E+03   0.559820E+01  -0.231136E+01
  2282   0.110500E+03   0.561486E+01  -0.238394E+01
  2283   0.110056E+03   0.563106E+01  -0.245757E+01
  2284   0.109621E+03   0.564679E+01  -0.253209E+01
  2285   0.109192E+03   0.566204E+01  -0.260757E+01
  2286   0.108770E+03   0.567681E+01  -0.268393E+01
  2287   0.108355E+03   0.569109E+01  -0.276123E+01
  2288   0.107946E+03   0.570486E+01  -0.283931E+01
  2289   0.107545E+03   0.571815E+01  -0.291824E+01
  2290   0.107152E+03   0.573091E+01  -0.299793E+01
  2291   0.106765E+03   0.574316E+01  -0.307845E+01
  2292   0.106386E+03   0.575489E+01  -0.315972E+01
  2293   0.106014E+03   0.576609E+01  -0.324165E+01
  2294   0.105649E+03   0.577677E+01  -0.332439E+01
  2295   0.105291E+03   0.578689E+01  -0.340769E+01
  2296   0.104941E+03   0.579647E+01  -0.349170E+01
  2297   0.104599E+03   0.580549E+01  -0.357633E+01
  2298   0.104263E+03   0.581395E+01  -0.366166E+01
  2299   0.103936E+03   0.582183E+01  -0.374752E+01
  2300   0.103616E+03   0.582913E+01  -0.383390E+01
  2301   0.103304E+03   0.583584E+01  -0.392094E+01
  2302   0.103000E+03   0.584198E+01  -0.400837E+01
  2303   0.102702E+03   0.584752E+01  -0.409637E+01
  2304   0.102412E+03   0.585248E+01  -0.418467E+01
  2305   0.102130E+03   0.585687E+01  -0.427336E+01
  2306   0.101854E+03   0.586067E+01  -0.436233E+01
  2307   0.101586E+03   0.586391E+01  -0.445154E+01
  2308   0.101325E+03   0.586657E+01  -0.454092E+01
  2309   0.101070E+03   0.586865E+01  -0.463044E+01
  2310   0.100823E+03   0.587017E+01  -0.472012E+01
  2311   0.100583E+03   0.587112E+01  -0.480984E+01
  2312   0.100348E+03   0.587152E+01  -0.489948E+01
  2313   0.100121E+03   0.587134E+01  -0.498914E+01
  2314   0.999006E+02   0.587061E+01  -0.507877E+01
  2315   0.996864E+02   0.586932E+01  -0.516817E+01
  2316   0.994785E+02   0.586748E+01  -0.525746E+01
  2317   0.992768E+02   0.586509E+01  -0.534650E+01
  2318   0.990816E+02   0.586214E+01  -0.543524E+01
  2319   0.988920E+02   0.585864E+01  -0.552372E+01
  2320   0.987088E+02   0.585459E+01  -0.561189E+01
  2321   0.985314E+02   0.585000E+01  -0.569963E+01
  2322   0.983598E+02   0.584487E+01  -0.578696E+01
  2323   0.981948E+02   0.583919E+01  -0.587383E+01
  2324   0.980349E+02   0.583299E+01  -0.596020E+01
  2325   0.978810E+02   0.582625E+01  -0.604610E+01
  2326   0.977322E+02   0.581898E+01  -0.613140E+01
  2327   0.975895E+02   0.581119E+01  -0.621605E+01
  2328   0.974522E+02   0.580288E+01  -0.630016E+01
  2329   0.973209E+02   0.579405E+01  -0.638361E+01
  2330   0.971943E+02   0.578471E+01  -0.646634E+01
  2331   0.970732E+02   0.577484E+01  -0.654839E+01
  2332   0.969575E+02   0.576446E+01  -0.662963E+01
  2333   0.968474E+02   0.575356E+01  -0.671009E+01
  2334   0.967421E+02   0.574216E+01  -0.678973E+01
  2335   0.966418E+02   0.573024E+01  -0.686849E+01
  2336   0.965463E+02   0.571780E+01  -0.694640E+01
  2337   0.964566E+02   0.570486E+01  -0.702341E+01
  2338   0.963711E+02   0.569140E+01  -0.709941E+01
  2339   0.962908E+02   0.567744E+01  -0.717449E+01
  2340   0.962155E+02   0.566298E+01  -0.724861E+01
  2341   0.961446E+02   0.564801E+01  -0.732164E+01
  2342   0.960790E+02   0.563254E+01  -0.739361E+01
  2343   0.960178E+02   0.561657E+01  -0.746456E+01
  2344   0.959612E+02   0.560010E+01  -0.753442E+01
  2345   0.959091E+02   0.558313E+01  -0.760308E+01
  2346   0.958625E+02   0.556564E+01  -0.767064E+01
  2347   0.958197E+02   0.554766E+01  -0.773699E+01
  2348   0.957817E+02   0.552917E+01  -0.780213E+01
  2349   0.957478E+02   0.551018E+01  -0.786604E+01
  2350   0.957186E+02   0.549069E+01  -0.792873E+01
  2351   0.956943E+02   0.547069E+01  -0.799009E+01
  2352   0.956739E+02   0.545020E+01  -0.805022E+01
  2353   0.956576E+02   0.542924E+01  -0.810901E+01
  2354   0.956450E+02   0.540781E+01  -0.816657E+01
  2355   0.956370E+02   0.538592E+01  -0.822271E+01
  2356   0.956319E+02   0.536361E+01  -0.827755E+01
  2357   0.956312E+02   0.534086E+01  -0.833112E+01
  2358   0.956332E+02   0.531771E+01  -0.838331E+01
  2359   0.956394E+02   0.529414E+01  -0.843415E+01
  2360   0.956481E+02   0.527018E+01  -0.848354E+01
  2361   0.956601E+02   0.524583E+01  -0.853164E+01
  2362   0.956745E+02   0.522112E+01  -0.857829E+01
  2363   0.956920E+02   0.519604E+01  -0.862358E+01
  2364   0.957117E+02   0.517060E+01  -0.866742E+01
  2365   0.957344E+02   0.514482E+01  -0.870989E+01
  2366   0.957598E+02   0.511872E+01  -0.875090E+01
  2367   0.957865E+02   0.509229E+01  -0.879048E+01
  2368   0.958158E+02   0.506555E+01  -0.882859E+01
  2369   0.958476E+02   0.503851E+01  -0.886535E+01
  2370   0.958804E+02   0.501119E+01  -0.890055E+01
  2371   0.959156E+02   0.498358E+01  -0.893432E+01
  2372   0.959524E+02   0.495569E+01  -0.896662E+01
  2373   0.959913E+02   0.492755E+01  -0.899748E+01
  2374   0.960309E+02   0.489915E+01  -0.902686E+01
  2375   0.960725E+02   0.487050E+01  -0.905473E+01
  2376   0.961154E+02   0.484162E+01  -0.908112E+01
  2377   0.961585E+02   0.481251E+01  -0.910599E+01
  2378   0.962035E+02   0.478317E+01  -0.912935E+01
  2379   0.962494E+02   0.475363E+01  -0.915121E+01
  2380   0.962968E+02   0.472388E+01  -0.917155E+01
  2381   0.963444E+02   0.469392E+01  -0.919037E+01
  2382   0.963925E+02   0.466378E+01  -0.920764E+01
  2383   0.964413E+02   0.463345E+01  -0.922338E+01
  2384   0.964906E+02   0.460295E+01  -0.923756E+01
  2385   0.965410E+02   0.457227E+01  -0.925018E+01
  2386   0.965911E+02   0.454143E+01  -0.926124E+01
  2387   0.966413E+02   0.451043E+01  -0.927074E+01
  2388   0.966925E+02   0.447928E+01  -0.927867E+01
  2389   0.967438E+02   0.444799E+01  -0.928502E+01
  2390   0.967942E+02   0.441656E+01  -0.928979E+01
  2391   0.968454E+02   0.438500E+01  -0.929298E+01
  2392   0.968971E+02   0.435331E+01  -0.929458E+01
  2393   0.969477E+02   0.432150E+01  -0.929458E+01
  2394   0.969988E+02   0.428957E+01  -0.929296E+01
  2395   0.970494E+02   0.425753E+01  -0.928974E+01
  2396   0.971002E+02   0.422538E+01  -0.928489E+01
  2397   0.971503E+02   0.419313E+01  -0.927840E+01
  2398   0.971998E+02   0.416078E+01  -0.927027E+01
  2399   0.972492E+02   0.412833E+01  -0.926049E+01
  2400   0.972977E+02   0.409579E+01  -0.924904E+01
  2401   0.973453E+02   0.406317E+01  -0.923594E+01
  2402   0.973932E+02   0.403047E+01  -0.922120E+01
  2403   0.974390E+02   0.399771E+01  -0.920484E+01
  2404   0.974849E+02   0.396491E+01  -0.918690E+01
  2405   0.975291E+02   0.393209E+01  -0.916739E+01
  2406   0.975722E+02   0.389925E+01  -0.914634E+01
  2407   0.976141E+02   0.386642E+01  -0.912379E+01
  2408   0.976539E+02   0.383360E+01  -0.909974E+01
  2409   0.976928E+02   0.380081E+01  -0.907422E+01
  2410   0.977292E+02   0.376807E+01  -0.904727E+01
  2411   0.977645E+02   0.373539E+01  -0.901889E+01
  2412   0.977970E+02   0.370277E+01  -0.898912E+01
  2413   0.978279E+02   0.367025E+01  -0.895798E+01
  2414   0.978564E+02   0.363782E+01  -0.892548E+01
  2415   0.978824E+02   0.360550E+01  -0.889166E+01
  2416   0.979063E+02   0.357331E+01  -0.885653E+01
  2417   0.979273E+02   0.354126E+01  -0.882013E+01
  2418   0.979460E+02   0.350936E+01  -0.878247E+01
  2419   0.979614E+02   0.347763E+01  -0.874357E+01
  2420   0.979749E+02   0.344606E+01  -0.870345E+01
  2421   0.979847E+02   0.341469E+01  -0.866214E+01
  2422   0.979916E+02   0.338352E+01  -0.861965E+01
  2423   0.979960E+02   0.335256E+01  -0.857599E+01
  2424   0.979963E+02   0.332181E+01  -0.853120E+01
  2425   0.979938E+02   0.329132E+01  -0.848529E+01
  2426   0.979877E+02   0.326105E+01  -0.843827E+01
  2427   0.979776E+02   0.323105E+01  -0.839016E+01
  2428   0.979643E+02   0.320132E+01  -0.834098E+01
  2429   0.979475E+02   0.317187E+01  -0.829075E+01
  2430   0.979264E+02   0.314271E+01  -0.823947E+01
  2431   0.979015E+02   0.311385E+01  -0.818718E+01
  2432   0.978726E+02   0.308530E+01  -0.813388E+01
  2433   0.978395E+02   0.305707E+01  -0.807959E+01
  2434   0.978030E+02   0.302918E+01  -0.802433E+01
  2435   0.977612E+02   0.300163E+01  -0.796809E+01
  2436   0.977155E+02   0.297443E+01  -0.791091E+01
  2437   0.976650E+02   0.294760E+01  -0.785279E+01
  2438   0.976103E+02   0.292114E+01  -0.779374E+01
  2439   0.975505E+02   0.289505E+01  -0.773378E+01
  2440   0.974860E+02   0.286937E+01  -0.767291E+01
  2441   0.974169E+02   0.284408E+01  -0.761116E+01
  2442   0.973428E+02   0.281921E+01  -0.754852E+01
  2443   0.972630E+02   0.279475E+01  -0.748501E+01
  2444   0.971786E+02   0.277073E+01  -0.742063E+01
  2445   0.970896E+02   0.274715E+01  -0.735541E+01
  2446   0.969943E+02   0.272401E+01  -0.728933E+01
  2447   0.968947E+02   0.270133E+01  -0.722242E+01
  2448   0.967892E+02   0.267912E+01  -0.715467E+01
  2449   0.966776E+02   0.265738E+01  -0.708611E+01
  2450   0.965612E+02   0.263613E+01  -0.701672E+01
  2451   0.964385E+02   0.261537E+01  -0.694653E+01
  2452   0.963109E+02   0.259508E+01  -0.687557E+01
  2453   0.961772E+02   0.257527E+01  -0.680390E+01
  2454   0.960387E+02   0.255592E+01  -0.673157E+01
  2455   0.958951E+02   0.253701E+01  -0.665861E+01
  2456   0.957469E+02   0.251853E+01  -0.658508E+01
  2457   0.955945E+02   0.250049E+01  -0.651102E+01
  2458   0.954370E+02   0.248285E+01  -0.643647E+01
  2459   0.952747E+02   0.246561E+01  -0.636149E+01
  2460   0.951090E+02   0.244877E+01  -0.628612E+01
  2461   0.949394E+02   0.243230E+01  -0.621039E+01
  2462   0.947653E+02   0.241620E+01  -0.613436E+01
  2463   0.945888E+02   0.240045E+01  -0.605806E+01
  2464   0.944080E+02   0.238505E+01  -0.598154E+01
  2465   0.942244E+02   0.236998E+01  -0.590483E+01
  2466   0.940373E+02   0.235523E+01  -0.582799E+01
  2467   0.938476E+02   0.234078E+01  -0.575104E+01
