#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.957415E-03   0.106545E+06   0.106510E+06   0.140831E+06   0.140521E+06   0.106806E+06   0.106763E+06   0.106510E+06   0.113373E+06  -0.605602E+00   0.106218E+06   0.106205E+06   0.476981E+02
   0.976754E-03   0.106542E+06   0.106505E+06   0.140776E+06   0.140454E+06   0.106802E+06   0.106759E+06   0.106505E+06   0.113366E+06  -0.605564E+00   0.106215E+06   0.106201E+06   0.486596E+02
   0.996484E-03   0.106538E+06   0.106500E+06   0.140719E+06   0.140384E+06   0.106798E+06   0.106754E+06   0.106500E+06   0.113359E+06  -0.605524E+00   0.106211E+06   0.106196E+06   0.496405E+02
   0.101661E-02   0.106534E+06   0.106495E+06   0.140660E+06   0.140312E+06   0.106793E+06   0.106750E+06   0.106495E+06   0.113351E+06  -0.605482E+00   0.106207E+06   0.106192E+06   0.506410E+02
   0.103715E-02   0.106530E+06   0.106489E+06   0.140599E+06   0.140236E+06   0.106789E+06   0.106745E+06   0.106489E+06   0.113343E+06  -0.605439E+00   0.106203E+06   0.106187E+06   0.516617E+02
   0.105810E-02   0.106526E+06   0.106483E+06   0.140535E+06   0.140158E+06   0.106784E+06   0.106740E+06   0.106483E+06   0.113335E+06  -0.605394E+00   0.106198E+06   0.106182E+06   0.527028E+02
   0.107947E-02   0.106522E+06   0.106477E+06   0.140468E+06   0.140076E+06   0.106779E+06   0.106735E+06   0.106477E+06   0.113327E+06  -0.605347E+00   0.106194E+06   0.106177E+06   0.537648E+02
   0.110127E-02   0.106517E+06   0.106471E+06   0.140399E+06   0.139991E+06   0.106773E+06   0.106729E+06   0.106471E+06   0.113318E+06  -0.605299E+00   0.106189E+06   0.106172E+06   0.548481E+02
   0.112352E-02   0.106513E+06   0.106465E+06   0.140327E+06   0.139902E+06   0.106768E+06   0.106724E+06   0.106465E+06   0.113309E+06  -0.605248E+00   0.106184E+06   0.106166E+06   0.559531E+02
   0.114621E-02   0.106508E+06   0.106458E+06   0.140252E+06   0.139810E+06   0.106762E+06   0.106718E+06   0.106458E+06   0.113299E+06  -0.605196E+00   0.106179E+06   0.106160E+06   0.570802E+02
   0.116937E-02   0.106503E+06   0.106451E+06   0.140174E+06   0.139715E+06   0.106756E+06   0.106712E+06   0.106451E+06   0.113289E+06  -0.605141E+00   0.106174E+06   0.106154E+06   0.582299E+02
   0.119299E-02   0.106498E+06   0.106443E+06   0.140092E+06   0.139615E+06   0.106750E+06   0.106706E+06   0.106443E+06   0.113279E+06  -0.605084E+00   0.106169E+06   0.106148E+06   0.594027E+02
   0.121708E-02   0.106492E+06   0.106436E+06   0.140008E+06   0.139511E+06   0.106744E+06   0.106699E+06   0.106436E+06   0.113268E+06  -0.605025E+00   0.106163E+06   0.106141E+06   0.605989E+02
   0.124167E-02   0.106486E+06   0.106428E+06   0.139920E+06   0.139404E+06   0.106737E+06   0.106692E+06   0.106428E+06   0.113256E+06  -0.604963E+00   0.106157E+06   0.106134E+06   0.618190E+02
   0.126675E-02   0.106481E+06   0.106420E+06   0.139829E+06   0.139292E+06   0.106730E+06   0.106685E+06   0.106420E+06   0.113245E+06  -0.604899E+00   0.106151E+06   0.106127E+06   0.630636E+02
   0.129233E-02   0.106474E+06   0.106411E+06   0.139734E+06   0.139175E+06   0.106723E+06   0.106678E+06   0.106411E+06   0.113233E+06  -0.604832E+00   0.106144E+06   0.106120E+06   0.643330E+02
   0.131844E-02   0.106468E+06   0.106402E+06   0.139635E+06   0.139054E+06   0.106716E+06   0.106670E+06   0.106402E+06   0.113220E+06  -0.604762E+00   0.106138E+06   0.106112E+06   0.656279E+02
   0.134507E-02   0.106461E+06   0.106393E+06   0.139532E+06   0.138928E+06   0.106708E+06   0.106662E+06   0.106393E+06   0.113207E+06  -0.604690E+00   0.106131E+06   0.106104E+06   0.669485E+02
   0.137224E-02   0.106454E+06   0.106383E+06   0.139425E+06   0.138797E+06   0.106700E+06   0.106654E+06   0.106383E+06   0.113193E+06  -0.604615E+00   0.106123E+06   0.106096E+06   0.682956E+02
   0.139996E-02   0.106447E+06   0.106373E+06   0.139314E+06   0.138660E+06   0.106691E+06   0.106645E+06   0.106373E+06   0.113179E+06  -0.604536E+00   0.106116E+06   0.106087E+06   0.696695E+02
   0.142824E-02   0.106440E+06   0.106362E+06   0.139198E+06   0.138518E+06   0.106682E+06   0.106636E+06   0.106362E+06   0.113164E+06  -0.604455E+00   0.106108E+06   0.106078E+06   0.710709E+02
   0.145709E-02   0.106432E+06   0.106351E+06   0.139078E+06   0.138371E+06   0.106673E+06   0.106626E+06   0.106351E+06   0.113148E+06  -0.604370E+00   0.106100E+06   0.106069E+06   0.725001E+02
   0.148652E-02   0.106424E+06   0.106340E+06   0.138952E+06   0.138218E+06   0.106664E+06   0.106617E+06   0.106340E+06   0.113132E+06  -0.604282E+00   0.106091E+06   0.106059E+06   0.739579E+02
   0.151654E-02   0.106415E+06   0.106328E+06   0.138822E+06   0.138058E+06   0.106654E+06   0.106607E+06   0.106328E+06   0.113116E+06  -0.604190E+00   0.106082E+06   0.106049E+06   0.754447E+02
   0.154718E-02   0.106407E+06   0.106316E+06   0.138687E+06   0.137893E+06   0.106644E+06   0.106596E+06   0.106316E+06   0.113098E+06  -0.604095E+00   0.106073E+06   0.106038E+06   0.769611E+02
   0.157843E-02   0.106398E+06   0.106303E+06   0.138546E+06   0.137720E+06   0.106633E+06   0.106585E+06   0.106303E+06   0.113080E+06  -0.603996E+00   0.106064E+06   0.106027E+06   0.785077E+02
   0.161031E-02   0.106388E+06   0.106289E+06   0.138400E+06   0.137541E+06   0.106622E+06   0.106573E+06   0.106289E+06   0.113061E+06  -0.603893E+00   0.106054E+06   0.106016E+06   0.800850E+02
   0.164284E-02   0.106378E+06   0.106276E+06   0.138247E+06   0.137355E+06   0.106610E+06   0.106562E+06   0.106276E+06   0.113042E+06  -0.603785E+00   0.106043E+06   0.106004E+06   0.816937E+02
   0.167602E-02   0.106368E+06   0.106261E+06   0.138089E+06   0.137162E+06   0.106598E+06   0.106549E+06   0.106261E+06   0.113021E+06  -0.603673E+00   0.106032E+06   0.105991E+06   0.833343E+02
   0.170988E-02   0.106357E+06   0.106246E+06   0.137924E+06   0.136960E+06   0.106586E+06   0.106536E+06   0.106246E+06   0.113000E+06  -0.603557E+00   0.106021E+06   0.105978E+06   0.850074E+02
   0.174442E-02   0.106346E+06   0.106230E+06   0.137753E+06   0.136751E+06   0.106573E+06   0.106523E+06   0.106230E+06   0.112978E+06  -0.603436E+00   0.106009E+06   0.105965E+06   0.867137E+02
   0.177965E-02   0.106334E+06   0.106214E+06   0.137575E+06   0.136534E+06   0.106559E+06   0.106509E+06   0.106214E+06   0.112955E+06  -0.603311E+00   0.105997E+06   0.105951E+06   0.884538E+02
   0.181560E-02   0.106322E+06   0.106197E+06   0.137390E+06   0.136308E+06   0.106545E+06   0.106494E+06   0.106197E+06   0.112931E+06  -0.603180E+00   0.105985E+06   0.105936E+06   0.902284E+02
   0.185227E-02   0.106310E+06   0.106179E+06   0.137198E+06   0.136073E+06   0.106530E+06   0.106479E+06   0.106179E+06   0.112907E+06  -0.603044E+00   0.105971E+06   0.105921E+06   0.920381E+02
   0.188969E-02   0.106297E+06   0.106161E+06   0.136998E+06   0.135829E+06   0.106515E+06   0.106463E+06   0.106161E+06   0.112881E+06  -0.602903E+00   0.105958E+06   0.105906E+06   0.938835E+02
   0.192786E-02   0.106283E+06   0.106142E+06   0.136790E+06   0.135576E+06   0.106499E+06   0.106447E+06   0.106142E+06   0.112854E+06  -0.602755E+00   0.105943E+06   0.105889E+06   0.957653E+02
   0.196680E-02   0.106269E+06   0.106122E+06   0.136574E+06   0.135312E+06   0.106482E+06   0.106430E+06   0.106122E+06   0.112826E+06  -0.602602E+00   0.105929E+06   0.105872E+06   0.976843E+02
   0.200653E-02   0.106254E+06   0.106101E+06   0.136350E+06   0.135039E+06   0.106465E+06   0.106412E+06   0.106101E+06   0.112797E+06  -0.602443E+00   0.105913E+06   0.105854E+06   0.996411E+02
   0.204706E-02   0.106239E+06   0.106080E+06   0.136116E+06   0.134755E+06   0.106447E+06   0.106394E+06   0.106080E+06   0.112767E+06  -0.602278E+00   0.105897E+06   0.105836E+06   0.101636E+03
   0.208841E-02   0.106223E+06   0.106057E+06   0.135874E+06   0.134459E+06   0.106429E+06   0.106375E+06   0.106057E+06   0.112736E+06  -0.602106E+00   0.105880E+06   0.105817E+06   0.103671E+03
   0.213059E-02   0.106206E+06   0.106034E+06   0.135622E+06   0.134152E+06   0.106409E+06   0.106355E+06   0.106034E+06   0.112703E+06  -0.601927E+00   0.105863E+06   0.105797E+06   0.105746E+03
   0.217363E-02   0.106189E+06   0.106010E+06   0.135360E+06   0.133834E+06   0.106389E+06   0.106334E+06   0.106010E+06   0.112669E+06  -0.601741E+00   0.105845E+06   0.105776E+06   0.107861E+03
   0.221753E-02   0.106171E+06   0.105985E+06   0.135088E+06   0.133503E+06   0.106368E+06   0.106313E+06   0.105985E+06   0.112634E+06  -0.601547E+00   0.105826E+06   0.105754E+06   0.110017E+03
   0.226232E-02   0.106153E+06   0.105958E+06   0.134805E+06   0.133159E+06   0.106347E+06   0.106290E+06   0.105958E+06   0.112597E+06  -0.601346E+00   0.105806E+06   0.105732E+06   0.112216E+03
   0.230802E-02   0.106133E+06   0.105931E+06   0.134511E+06   0.132803E+06   0.106324E+06   0.106267E+06   0.105931E+06   0.112559E+06  -0.601137E+00   0.105786E+06   0.105708E+06   0.114458E+03
   0.235464E-02   0.106113E+06   0.105903E+06   0.134206E+06   0.132432E+06   0.106300E+06   0.106243E+06   0.105903E+06   0.112520E+06  -0.600920E+00   0.105765E+06   0.105684E+06   0.116744E+03
   0.240220E-02   0.106092E+06   0.105873E+06   0.133889E+06   0.132047E+06   0.106276E+06   0.106217E+06   0.105873E+06   0.112479E+06  -0.600694E+00   0.105743E+06   0.105659E+06   0.119074E+03
   0.245073E-02   0.106070E+06   0.105842E+06   0.133560E+06   0.131648E+06   0.106250E+06   0.106191E+06   0.105842E+06   0.112436E+06  -0.600459E+00   0.105720E+06   0.105632E+06   0.121450E+03
   0.250023E-02   0.106048E+06   0.105810E+06   0.133218E+06   0.131234E+06   0.106224E+06   0.106164E+06   0.105810E+06   0.112392E+06  -0.600214E+00   0.105696E+06   0.105605E+06   0.123871E+03
   0.255073E-02   0.106024E+06   0.105777E+06   0.132863E+06   0.130804E+06   0.106196E+06   0.106135E+06   0.105777E+06   0.112345E+06  -0.599960E+00   0.105671E+06   0.105576E+06   0.126340E+03
   0.260225E-02   0.105999E+06   0.105743E+06   0.132494E+06   0.130358E+06   0.106168E+06   0.106106E+06   0.105743E+06   0.112297E+06  -0.599697E+00   0.105645E+06   0.105547E+06   0.128857E+03
   0.265482E-02   0.105974E+06   0.105707E+06   0.132111E+06   0.129895E+06   0.106138E+06   0.106075E+06   0.105707E+06   0.112248E+06  -0.599422E+00   0.105618E+06   0.105516E+06   0.131422E+03
   0.270844E-02   0.105947E+06   0.105669E+06   0.131713E+06   0.129414E+06   0.106107E+06   0.106043E+06   0.105669E+06   0.112196E+06  -0.599137E+00   0.105590E+06   0.105484E+06   0.134037E+03
   0.276315E-02   0.105920E+06   0.105630E+06   0.131301E+06   0.128916E+06   0.106075E+06   0.106010E+06   0.105630E+06   0.112142E+06  -0.598841E+00   0.105561E+06   0.105450E+06   0.136702E+03
   0.281896E-02   0.105891E+06   0.105590E+06   0.130872E+06   0.128399E+06   0.106042E+06   0.105976E+06   0.105590E+06   0.112086E+06  -0.598533E+00   0.105531E+06   0.105416E+06   0.139418E+03
   0.287591E-02   0.105861E+06   0.105548E+06   0.130428E+06   0.127863E+06   0.106007E+06   0.105940E+06   0.105548E+06   0.112028E+06  -0.598213E+00   0.105500E+06   0.105380E+06   0.142187E+03
   0.293400E-02   0.105830E+06   0.105504E+06   0.129966E+06   0.127308E+06   0.105971E+06   0.105903E+06   0.105504E+06   0.111968E+06  -0.597881E+00   0.105467E+06   0.105342E+06   0.145008E+03
   0.299326E-02   0.105798E+06   0.105458E+06   0.129488E+06   0.126732E+06   0.105933E+06   0.105864E+06   0.105458E+06   0.111905E+06  -0.597536E+00   0.105433E+06   0.105303E+06   0.147883E+03
   0.305372E-02   0.105764E+06   0.105411E+06   0.128991E+06   0.126135E+06   0.105894E+06   0.105824E+06   0.105411E+06   0.111840E+06  -0.597177E+00   0.105398E+06   0.105262E+06   0.150814E+03
   0.311540E-02   0.105729E+06   0.105362E+06   0.128475E+06   0.125516E+06   0.105853E+06   0.105782E+06   0.105362E+06   0.111772E+06  -0.596804E+00   0.105361E+06   0.105220E+06   0.153800E+03
   0.317833E-02   0.105693E+06   0.105311E+06   0.127941E+06   0.124875E+06   0.105811E+06   0.105738E+06   0.105311E+06   0.111702E+06  -0.596417E+00   0.105323E+06   0.105176E+06   0.156842E+03
   0.324253E-02   0.105655E+06   0.105257E+06   0.127387E+06   0.124211E+06   0.105767E+06   0.105693E+06   0.105257E+06   0.111629E+06  -0.596015E+00   0.105283E+06   0.105130E+06   0.159942E+03
   0.330803E-02   0.105616E+06   0.105202E+06   0.126812E+06   0.123523E+06   0.105722E+06   0.105646E+06   0.105202E+06   0.111554E+06  -0.595598E+00   0.105241E+06   0.105083E+06   0.163101E+03
   0.337485E-02   0.105575E+06   0.105145E+06   0.126216E+06   0.122811E+06   0.105675E+06   0.105597E+06   0.105145E+06   0.111475E+06  -0.595164E+00   0.105198E+06   0.105033E+06   0.166319E+03
   0.344302E-02   0.105533E+06   0.105085E+06   0.125598E+06   0.122073E+06   0.105625E+06   0.105547E+06   0.105085E+06   0.111394E+06  -0.594714E+00   0.105154E+06   0.104982E+06   0.169598E+03
   0.351257E-02   0.105489E+06   0.105022E+06   0.124958E+06   0.121310E+06   0.105574E+06   0.105494E+06   0.105022E+06   0.111309E+06  -0.594247E+00   0.105107E+06   0.104929E+06   0.172937E+03
   0.358352E-02   0.105443E+06   0.104958E+06   0.124295E+06   0.120520E+06   0.105521E+06   0.105439E+06   0.104958E+06   0.111221E+06  -0.593761E+00   0.105059E+06   0.104873E+06   0.176339E+03
   0.365590E-02   0.105396E+06   0.104891E+06   0.123607E+06   0.119703E+06   0.105466E+06   0.105382E+06   0.104891E+06   0.111130E+06  -0.593257E+00   0.105008E+06   0.104815E+06   0.179805E+03
   0.372975E-02   0.105346E+06   0.104821E+06   0.122896E+06   0.118858E+06   0.105409E+06   0.105323E+06   0.104821E+06   0.111036E+06  -0.592735E+00   0.104956E+06   0.104755E+06   0.183334E+03
   0.380508E-02   0.105295E+06   0.104748E+06   0.122158E+06   0.117984E+06   0.105350E+06   0.105262E+06   0.104748E+06   0.110938E+06  -0.592192E+00   0.104902E+06   0.104693E+06   0.186929E+03
   0.388194E-02   0.105241E+06   0.104672E+06   0.121395E+06   0.117080E+06   0.105288E+06   0.105198E+06   0.104672E+06   0.110836E+06  -0.591629E+00   0.104845E+06   0.104628E+06   0.190589E+03
   0.396036E-02   0.105186E+06   0.104594E+06   0.120604E+06   0.116146E+06   0.105224E+06   0.105132E+06   0.104594E+06   0.110731E+06  -0.591045E+00   0.104787E+06   0.104560E+06   0.194317E+03
   0.404035E-02   0.105128E+06   0.104512E+06   0.119786E+06   0.115181E+06   0.105157E+06   0.105063E+06   0.104512E+06   0.110621E+06  -0.590439E+00   0.104726E+06   0.104490E+06   0.198112E+03
   0.412196E-02   0.105068E+06   0.104428E+06   0.118940E+06   0.114184E+06   0.105088E+06   0.104992E+06   0.104428E+06   0.110508E+06  -0.589810E+00   0.104662E+06   0.104417E+06   0.201976E+03
   0.420523E-02   0.105006E+06   0.104339E+06   0.118064E+06   0.113155E+06   0.105016E+06   0.104918E+06   0.104339E+06   0.110390E+06  -0.589158E+00   0.104596E+06   0.104342E+06   0.205910E+03
   0.429017E-02   0.104941E+06   0.104248E+06   0.117159E+06   0.112093E+06   0.104942E+06   0.104841E+06   0.104248E+06   0.110269E+06  -0.588481E+00   0.104528E+06   0.104263E+06   0.209915E+03
   0.437683E-02   0.104874E+06   0.104153E+06   0.116223E+06   0.110997E+06   0.104864E+06   0.104761E+06   0.104153E+06   0.110142E+06  -0.587780E+00   0.104456E+06   0.104181E+06   0.213992E+03
   0.446523E-02   0.104804E+06   0.104054E+06   0.115255E+06   0.109866E+06   0.104784E+06   0.104678E+06   0.104054E+06   0.110012E+06  -0.587053E+00   0.104382E+06   0.104096E+06   0.218141E+03
   0.455543E-02   0.104732E+06   0.103951E+06   0.114255E+06   0.108701E+06   0.104701E+06   0.104592E+06   0.103951E+06   0.109876E+06  -0.586300E+00   0.104306E+06   0.104008E+06   0.222363E+03
   0.464744E-02   0.104657E+06   0.103844E+06   0.113222E+06   0.107499E+06   0.104615E+06   0.104503E+06   0.103844E+06   0.109736E+06  -0.585519E+00   0.104226E+06   0.103916E+06   0.226660E+03
   0.474132E-02   0.104579E+06   0.103734E+06   0.112155E+06   0.106261E+06   0.104525E+06   0.104410E+06   0.103734E+06   0.109590E+06  -0.584709E+00   0.104143E+06   0.103821E+06   0.231032E+03
   0.483709E-02   0.104498E+06   0.103618E+06   0.111053E+06   0.104987E+06   0.104432E+06   0.104314E+06   0.103618E+06   0.109440E+06  -0.583871E+00   0.104057E+06   0.103722E+06   0.235480E+03
   0.493480E-02   0.104413E+06   0.103499E+06   0.109917E+06   0.103674E+06   0.104336E+06   0.104214E+06   0.103499E+06   0.109284E+06  -0.583002E+00   0.103967E+06   0.103619E+06   0.240005E+03
   0.503447E-02   0.104326E+06   0.103375E+06   0.108744E+06   0.102324E+06   0.104236E+06   0.104110E+06   0.103375E+06   0.109123E+06  -0.582103E+00   0.103874E+06   0.103512E+06   0.244607E+03
   0.513617E-02   0.104235E+06   0.103246E+06   0.107535E+06   0.100936E+06   0.104132E+06   0.104003E+06   0.103246E+06   0.108956E+06  -0.581171E+00   0.103777E+06   0.103401E+06   0.249288E+03
   0.523991E-02   0.104141E+06   0.103112E+06   0.106288E+06   0.995095E+05   0.104025E+06   0.103892E+06   0.103112E+06   0.108784E+06  -0.580207E+00   0.103677E+06   0.103286E+06   0.254049E+03
   0.534576E-02   0.104043E+06   0.102973E+06   0.105003E+06   0.980438E+05   0.103913E+06   0.103776E+06   0.102973E+06   0.108605E+06  -0.579209E+00   0.103573E+06   0.103166E+06   0.258889E+03
   0.545374E-02   0.103942E+06   0.102829E+06   0.103680E+06   0.965390E+05   0.103798E+06   0.103657E+06   0.102829E+06   0.108421E+06  -0.578176E+00   0.103465E+06   0.103042E+06   0.263809E+03
   0.556390E-02   0.103837E+06   0.102679E+06   0.102318E+06   0.949949E+05   0.103678E+06   0.103533E+06   0.102679E+06   0.108230E+06  -0.577108E+00   0.103353E+06   0.102913E+06   0.268811E+03
   0.567628E-02   0.103728E+06   0.102523E+06   0.100916E+06   0.934116E+05   0.103554E+06   0.103404E+06   0.102523E+06   0.108033E+06  -0.576003E+00   0.103236E+06   0.102779E+06   0.273895E+03
   0.579094E-02   0.103615E+06   0.102362E+06   0.994742E+05   0.917890E+05   0.103426E+06   0.103271E+06   0.102362E+06   0.107829E+06  -0.574860E+00   0.103115E+06   0.102640E+06   0.279061E+03
   0.590791E-02   0.103497E+06   0.102194E+06   0.979918E+05   0.901272E+05   0.103293E+06   0.103133E+06   0.102194E+06   0.107619E+06  -0.573678E+00   0.102990E+06   0.102496E+06   0.284310E+03
   0.602725E-02   0.103376E+06   0.102021E+06   0.964687E+05   0.884266E+05   0.103155E+06   0.102990E+06   0.102021E+06   0.107402E+06  -0.572457E+00   0.102860E+06   0.102346E+06   0.289642E+03
   0.614899E-02   0.103250E+06   0.101840E+06   0.949046E+05   0.866875E+05   0.103013E+06   0.102842E+06   0.101840E+06   0.107178E+06  -0.571196E+00   0.102724E+06   0.102191E+06   0.295058E+03
   0.627320E-02   0.103119E+06   0.101653E+06   0.932993E+05   0.849104E+05   0.102865E+06   0.102689E+06   0.101653E+06   0.106947E+06  -0.569892E+00   0.102584E+06   0.102030E+06   0.300559E+03
   0.639991E-02   0.102983E+06   0.101459E+06   0.916528E+05   0.830960E+05   0.102712E+06   0.102530E+06   0.101459E+06   0.106708E+06  -0.568546E+00   0.102439E+06   0.101863E+06   0.306143E+03
   0.652918E-02   0.102843E+06   0.101258E+06   0.899650E+05   0.812449E+05   0.102554E+06   0.102366E+06   0.101258E+06   0.106462E+06  -0.567157E+00   0.102288E+06   0.101690E+06   0.311813E+03
   0.666107E-02   0.102697E+06   0.101050E+06   0.882360E+05   0.793581E+05   0.102391E+06   0.102196E+06   0.101050E+06   0.106208E+06  -0.565723E+00   0.102132E+06   0.101510E+06   0.317568E+03
   0.679562E-02   0.102547E+06   0.100834E+06   0.864662E+05   0.774367E+05   0.102222E+06   0.102020E+06   0.100834E+06   0.105947E+06  -0.564244E+00   0.101969E+06   0.101324E+06   0.323407E+03
   0.693288E-02   0.102391E+06   0.100609E+06   0.846558E+05   0.754820E+05   0.102047E+06   0.101838E+06   0.100609E+06   0.105678E+06  -0.562718E+00   0.101801E+06   0.101130E+06   0.329332E+03
   0.707292E-02   0.102229E+06   0.100377E+06   0.828053E+05   0.734954E+05   0.101866E+06   0.101649E+06   0.100377E+06   0.105401E+06  -0.561145E+00   0.101627E+06   0.100930E+06   0.335341E+03
   0.721579E-02   0.102062E+06   0.100136E+06   0.809153E+05   0.714786E+05   0.101679E+06   0.101455E+06   0.100136E+06   0.105115E+06  -0.559524E+00   0.101446E+06   0.100722E+06   0.341436E+03
   0.736154E-02   0.101888E+06   0.998868E+05   0.789868E+05   0.694333E+05   0.101486E+06   0.101253E+06   0.998868E+05   0.104822E+06  -0.557853E+00   0.101259E+06   0.100507E+06   0.347614E+03
   0.751024E-02   0.101709E+06   0.996284E+05   0.770204E+05   0.673615E+05   0.101287E+06   0.101045E+06   0.996284E+05   0.104520E+06  -0.556133E+00   0.101065E+06   0.100284E+06   0.353878E+03
   0.766194E-02   0.101523E+06   0.993607E+05   0.750175E+05   0.652656E+05   0.101081E+06   0.100831E+06   0.993607E+05   0.104210E+06  -0.554362E+00   0.100865E+06   0.100053E+06   0.360224E+03
   0.781671E-02   0.101332E+06   0.990835E+05   0.729792E+05   0.631479E+05   0.100868E+06   0.100608E+06   0.990835E+05   0.103891E+06  -0.552540E+00   0.100657E+06   0.998143E+05   0.366655E+03
   0.797460E-02   0.101133E+06   0.987965E+05   0.709070E+05   0.610112E+05   0.100649E+06   0.100379E+06   0.987965E+05   0.103563E+06  -0.550666E+00   0.100441E+06   0.995667E+05   0.373167E+03
   0.813568E-02   0.100928E+06   0.984994E+05   0.688027E+05   0.588584E+05   0.100422E+06   0.100142E+06   0.984994E+05   0.103227E+06  -0.548739E+00   0.100218E+06   0.993103E+05   0.379762E+03
   0.830001E-02   0.100716E+06   0.981919E+05   0.666682E+05   0.566925E+05   0.100189E+06   0.998980E+05   0.981919E+05   0.102882E+06  -0.546759E+00   0.999877E+05   0.990450E+05   0.386437E+03
   0.846767E-02   0.100496E+06   0.978737E+05   0.645054E+05   0.545170E+05   0.999476E+05   0.996458E+05   0.978737E+05   0.102528E+06  -0.544725E+00   0.997490E+05   0.987704E+05   0.393192E+03
   0.863871E-02   0.100270E+06   0.975445E+05   0.623169E+05   0.523354E+05   0.996992E+05   0.993857E+05   0.975445E+05   0.102165E+06  -0.542636E+00   0.995020E+05   0.984863E+05   0.400026E+03
   0.881320E-02   0.100036E+06   0.972040E+05   0.601051E+05   0.501516E+05   0.994432E+05   0.991174E+05   0.972040E+05   0.101793E+06  -0.540493E+00   0.992466E+05   0.981925E+05   0.406937E+03
   0.899122E-02   0.997939E+05   0.968519E+05   0.578729E+05   0.479696E+05   0.991794E+05   0.988407E+05   0.968519E+05   0.101412E+06  -0.538295E+00   0.989825E+05   0.978886E+05   0.413924E+03
   0.917284E-02   0.995444E+05   0.964879E+05   0.556233E+05   0.457937E+05   0.989077E+05   0.985556E+05   0.964879E+05   0.101022E+06  -0.536041E+00   0.987095E+05   0.975745E+05   0.420985E+03
   0.935812E-02   0.992868E+05   0.961116E+05   0.533598E+05   0.436283E+05   0.986279E+05   0.982618E+05   0.961116E+05   0.100624E+06  -0.533732E+00   0.984274E+05   0.972498E+05   0.428119E+03
   0.954715E-02   0.990211E+05   0.957228E+05   0.510857E+05   0.414781E+05   0.983400E+05   0.979591E+05   0.957228E+05   0.100216E+06  -0.531367E+00   0.981359E+05   0.969143E+05   0.435323E+03
   0.973999E-02   0.987470E+05   0.953211E+05   0.488051E+05   0.393478E+05   0.980437E+05   0.976475E+05   0.953211E+05   0.997997E+05  -0.528947E+00   0.978348E+05   0.965678E+05   0.442595E+03
   0.993673E-02   0.984644E+05   0.949062E+05   0.465220E+05   0.372425E+05   0.977389E+05   0.973267E+05   0.949062E+05   0.993743E+05  -0.526471E+00   0.975239E+05   0.962099E+05   0.449934E+03
   0.101374E-01   0.981731E+05   0.944779E+05   0.442407E+05   0.351673E+05   0.974255E+05   0.969966E+05   0.944779E+05   0.989401E+05  -0.523940E+00   0.972031E+05   0.958404E+05   0.457336E+03
   0.103422E-01   0.978728E+05   0.940357E+05   0.419658E+05   0.331274E+05   0.971034E+05   0.966570E+05   0.940357E+05   0.984971E+05  -0.521354E+00   0.968720E+05   0.954591E+05   0.464800E+03
   0.105511E-01   0.975636E+05   0.935794E+05   0.397021E+05   0.311280E+05   0.967724E+05   0.963078E+05   0.935794E+05   0.980455E+05  -0.518713E+00   0.965304E+05   0.950657E+05   0.472321E+03
   0.107642E-01   0.972451E+05   0.931087E+05   0.374548E+05   0.291744E+05   0.964324E+05   0.959488E+05   0.931087E+05   0.975853E+05  -0.516019E+00   0.961782E+05   0.946599E+05   0.479897E+03
   0.109817E-01   0.969173E+05   0.926231E+05   0.352290E+05   0.272720E+05   0.960834E+05   0.955798E+05   0.926231E+05   0.971166E+05  -0.513271E+00   0.958151E+05   0.942415E+05   0.487525E+03
   0.112035E-01   0.965800E+05   0.921226E+05   0.330303E+05   0.254260E+05   0.957251E+05   0.952009E+05   0.921226E+05   0.966396E+05  -0.510470E+00   0.954410E+05   0.938103E+05   0.495202E+03
   0.114298E-01   0.962330E+05   0.916066E+05   0.308642E+05   0.236414E+05   0.953575E+05   0.948117E+05   0.916066E+05   0.961543E+05  -0.507617E+00   0.950556E+05   0.933661E+05   0.502923E+03
   0.116607E-01   0.958762E+05   0.910750E+05   0.287366E+05   0.219233E+05   0.949805E+05   0.944122E+05   0.910750E+05   0.956610E+05  -0.504713E+00   0.946588E+05   0.929086E+05   0.510684E+03
   0.118962E-01   0.955095E+05   0.905274E+05   0.266533E+05   0.202764E+05   0.945940E+05   0.940023E+05   0.905274E+05   0.951597E+05  -0.501759E+00   0.942504E+05   0.924375E+05   0.518483E+03
   0.121365E-01   0.951327E+05   0.899635E+05   0.246202E+05   0.187052E+05   0.941979E+05   0.935818E+05   0.899635E+05   0.946505E+05  -0.498756E+00   0.938302E+05   0.919528E+05   0.526313E+03
   0.123816E-01   0.947458E+05   0.893831E+05   0.226434E+05   0.172138E+05   0.937921E+05   0.931506E+05   0.893831E+05   0.941336E+05  -0.495705E+00   0.933981E+05   0.914541E+05   0.534171E+03
   0.126317E-01   0.943485E+05   0.887859E+05   0.207287E+05   0.158059E+05   0.933766E+05   0.927086E+05   0.887859E+05   0.936092E+05  -0.492607E+00   0.929539E+05   0.909415E+05   0.542051E+03
   0.128869E-01   0.939409E+05   0.881716E+05   0.188821E+05   0.144848E+05   0.929512E+05   0.922557E+05   0.881716E+05   0.930774E+05  -0.489465E+00   0.924975E+05   0.904145E+05   0.549949E+03
