# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_ncdm[0]        12:(.)p_ncdm[0]          13:(.)rho_lambda         14:(.)rho_ur             15:(.)rho_crit           16:(.)rho_tot            17:(.)p_tot              18:(.)p_tot_prime        19:gr.fac. D             20:gr.fac. f          
       1.233649420406e+01       3.522987120180e-01       4.080193611957e+03       6.152547979308e-03       1.006677561852e+04       7.548292275681e+02       1.342554946899e+05       8.059783389978e+02       8.704539374894e-08       5.907422733257e-06       3.176418318706e-05       5.485311159052e-12       3.501956553842e-08       6.017575808612e-08       3.785384663769e-05       3.785384663769e-05       1.405963705109e-08      -9.056970482569e-11       5.010678651879e-01       2.934026993454e-01 
       1.219390819330e+01       3.580431196238e-01       4.103556297235e+03       6.054108896289e-03       1.004341293324e+04       7.612159176867e+02       1.325118681886e+05       8.078457304717e+02       8.338211429196e-08       5.719965136065e-06       3.075622443299e-05       5.198285885177e-12       3.501956553842e-08       5.764327923904e-08       3.665223452813e-05       3.665223452813e-05       1.199409725779e-08      -8.629246095980e-11       5.026506596177e-01       2.934182661481e-01 
       1.205284662894e+01       3.638809285109e-01       4.127045006953e+03       5.957249095448e-03       1.001992422352e+04       7.676428374872e+02       1.307885341232e+05       8.097133231598e+02       7.987300285929e-08       5.538456046765e-06       2.978025079104e-05       4.926279540577e-12       3.501956553842e-08       5.521737900957e-08       3.548881678522e-05       3.548881678522e-05       1.001548803074e-08      -8.221727459925e-11       5.042385372333e-01       2.934334688505e-01 
       1.191329321247e+01       3.698136530284e-01       4.150660403775e+03       5.861943253265e-03       9.996308826701e+03       7.741099549297e+02       1.290852669216e+05       8.115811137201e+02       7.651157133558e-08       5.362706704021e-06       2.883524729153e-05       4.668506242514e-12       3.501956553842e-08       5.289357206836e-08       3.436237870450e-05       3.436237870450e-05       8.120150769131e-09      -7.833459874803e-11       5.058315126296e-01       2.934483039580e-01 
       1.177523181967e+01       3.758428319254e-01       4.174403153416e+03       5.768166453978e-03       9.972566077059e+03       7.806172301082e+02       1.274018434714e+05       8.134490988037e+02       7.329160465585e-08       5.192534336379e-06       2.792023117237e-05       4.424221230459e-12       3.501956553842e-08       5.066756184979e-08       3.327174424080e-05       3.327174424080e-05       6.304580851355e-09      -7.463533756992e-11       5.074296004114e-01       2.934627677836e-01 
       1.163864649868e+01       3.819700287371e-01       4.198273924641e+03       5.675894183008e-03       9.948695305834e+03       7.871646150456e+02       1.257380430936e+05       8.153172750534e+02       7.020714931432e-08       5.027761972188e-06       2.703425085705e-05       4.192718714330e-12       3.501956553842e-08       4.853523260794e-08       3.221577477670e-05       3.221577477670e-05       4.565421154376e-09      -7.111082506434e-11       5.090328151925e-01       2.934768564426e-01 
       1.150352146822e+01       3.881968321649e-01       4.222273389259e+03       5.585102320485e-03       9.924695841216e+03       7.937520534869e+02       1.240936475162e+05       8.171856391027e+02       6.725250235668e-08       4.868218255560e-06       2.617638496502e-05       3.973329835316e-12       3.501956553842e-08       4.649264180681e-08       3.119336793029e-05       3.119336793029e-05       2.899455845908e-09      -6.775280475022e-11       5.106411715940e-01       2.934905658466e-01 
       1.136984111570e+01       3.945248564864e-01       4.246402222116e+03       5.495767134887e-03       9.900567008359e+03       8.003794806866e+02       1.224684408487e+05       8.190541875742e+02       6.442220083580e-08       4.713737268165e-06       2.534574135353e-05       3.765420733406e-12       3.501956553842e-08       4.453601283086e-08       3.020345640090e-05       3.020345640090e-05       1.303604437862e-09      -6.455341031038e-11       5.122546842430e-01       2.935038916973e-01 
       1.123758999547e+01       4.009557419562e-01       4.270661101091e+03       5.407865276773e-03       9.876308129385e+03       8.070468231931e+02       1.208622095563e+05       8.209229170785e+02       6.171101171100e-08       4.564158356687e-06       2.454145618979e-05       3.568390716040e-12       3.501956553842e-08       4.266172800231e-08       2.924500685173e-05       2.924500685173e-05      -2.250839099368e-10      -6.150514715094e-11       5.138733677707e-01       2.935168294813e-01 
       1.110675282702e+01       4.074911552026e-01       4.295050707086e+03       5.321373772628e-03       9.851918523389e+03       8.137539986282e+02       1.192747424346e+05       8.227918242126e+02       5.911392217261e-08       4.419325965747e-06       2.376269305266e-05       3.381670522583e-12       3.501956553842e-08       4.086632189224e-08       2.831701882801e-05       2.831701882801e-05      -1.689435846283e-09      -5.860087483239e-11       5.154972368110e-01       2.935293744628e-01 
       1.097731449319e+01       4.141327896601e-01       4.319571724022e+03       5.236270018798e-03       9.827397506454e+03       8.205009154630e+02       1.177058305844e+05       8.246609055587e+02       5.662613037353e-08       4.279089476139e-06       2.300864206280e-05       3.204720679614e-12       3.501956553842e-08       3.914647491329e-08       2.741852370976e-05       2.741852370976e-05      -3.092159055469e-09      -5.583379033129e-11       5.171263059989e-01       2.935415216780e-01 
       1.084926003847e+01       4.208823659823e-01       4.344224838823e+03       5.152531775532e-03       9.802744391652e+03       8.272874727893e+02       1.161552673874e+05       8.265301576827e+02       5.424303655097e-08       4.143303048184e-06       2.227851904041e-05       3.037029942277e-12       3.501956553842e-08       3.749900718195e-08       2.654858369786e-05       2.654858369786e-05      -4.435847264174e-09      -5.319741209319e-11       5.187605899685e-01       2.935532659275e-01 
       1.072257466723e+01       4.277416324613e-01       4.369010741415e+03       5.070137161114e-03       9.777958489061e+03       8.341135600862e+02       1.146228484811e+05       8.283995771326e+02       5.196023452178e-08       4.011825470073e-06       2.157156468974e-05       2.878113817187e-12       3.501956553842e-08       3.592087263915e-08       2.570629083251e-05       2.570629083251e-05      -5.722985037628e-09      -5.068556483940e-11       5.204001033514e-01       2.935646017699e-01 
       1.059724374202e+01       4.347123654772e-01       4.393930124704e+03       4.989064646098e-03       9.753039105771e+03       8.409790569831e+02       1.131083717351e+05       8.302691604372e+02       4.977350353573e-08       3.884520011004e-06       2.088704380945e-05       2.727513162632e-12       3.501956553842e-08       3.440915341832e-08       2.489076604295e-05       2.489076604295e-05      -6.955952373912e-09      -4.829236509195e-11       5.220448607745e-01       2.935755235148e-01 
       1.047325278191e+01       4.417963699259e-01       4.418983684573e+03       4.909293047627e-03       9.727985545902e+03       8.478838330175e+02       1.116116372269e+05       8.321389041041e+02       4.767880047160e-08       3.761254278994e-06       2.022424452802e-05       2.584792862017e-12       3.501956553842e-08       3.296105445040e-08       2.410115822748e-05       2.410115822748e-05      -8.137029104894e-09      -4.601220738284e-11       5.236948768586e-01       2.935860252147e-01 
       1.035058746075e+01       4.489954796649e-01       4.444172119864e+03       4.830801523852e-03       9.702797110612e+03       8.548277473884e+02       1.101324472180e+05       8.340088046188e+02       4.567225236172e-08       3.641900083196e-06       1.958247756346e-05       2.449540566721e-12       3.501956553842e-08       3.157389829603e-08       2.333664336285e-05       2.333664336285e-05      -9.268399111942e-09      -4.383975111512e-11       5.253501662158e-01       2.935961006581e-01 
       1.022923360561e+01       4.563115579764e-01       4.469496132362e+03       4.753569568439e-03       9.677473098113e+03       8.618106487053e+02       1.086706061307e+05       8.358788584423e+02       4.375014923110e-08       3.526333300584e-06       1.896107550644e-05       2.321365504738e-12       3.501956553842e-08       3.024512019505e-08       2.259642364199e-05       2.259642364199e-05      -1.035215436420e-08      -4.176990804505e-11       5.270107434475e-01       2.936057433610e-01 
       1.010917719504e+01       4.637464980118e-01       4.494956426783e+03       4.677577005165e-03       9.652012803692e+03       8.688323747324e+02       1.072259205250e+05       8.377490620100e+02       4.190893723796e-08       3.414433746875e-06       1.835939212628e-05       2.199897351657e-12       3.501956553842e-08       2.897226332448e-08       2.187972663925e-05       2.187972663925e-05      -1.139029878692e-08      -3.979783035604e-11       5.286766231425e-01       2.936149465595e-01 
       9.990404357533e+00       4.713022232644e-01       4.520553710755e+03       4.602803982602e-03       9.626415519720e+03       8.758927521281e+02       1.057981990754e+05       8.396194117294e+02       4.014521210288e-08       3.306085051537e-06       1.777680169882e-05       2.084785160716e-12       3.501956553842e-08       2.775297425601e-08       2.118580450225e-05       2.118580450225e-05      -1.238475196697e-08      -3.791889929622e-11       5.303478198745e-01       2.936237032005e-01 
       9.872901369868e+00       4.789806880469e-01       4.546288694797e+03       4.529230968884e-03       9.600680535678e+03       8.829915961792e+02       1.043872525480e+05       8.414899039790e+02       3.845571281453e-08       3.201174536773e-06       1.721269835577e-05       1.975696348845e-12       3.501956553842e-08       2.658499860465e-08       2.051393316950e-05       2.051393316950e-05      -1.333735270235e-08      -3.612871435317e-11       5.320243481995e-01       2.936320059336e-01 
       9.756654655554e+00       4.867838779531e-01       4.572162092302e+03       4.456838746568e-03       9.574807138173e+03       8.901287105308e+02       1.029928937789e+05       8.433605351058e+02       3.683731560028e-08       3.099593100341e-06       1.666649545457e-05       1.872315735769e-12       3.501956553842e-08       2.546617686052e-08       1.986341161291e-05       1.986341161291e-05      -1.424986240242e-08      -3.442308294025e-11       5.337062226541e-01       2.936398471024e-01 
       9.641650783249e+00       4.947138103592e-01       4.598174619517e+03       4.385608407569e-03       9.548794610958e+03       8.973038869109e+02       1.016149376508e+05       8.452313014238e+02       3.528702815051e-08       3.001235102091e-06       1.613762496836e-05       1.774344633380e-12       3.501956553842e-08       2.439444039610e-08       1.923356110454e-05       1.923356110454e-05      -1.512396834492e-08      -3.279801057048e-11       5.353934577520e-01       2.936472187344e-01 
       9.527876465213e+00       5.027725349132e-01       4.624326995513e+03       4.315521348178e-03       9.522642234962e+03       9.045169048504e+02       1.002532010721e+05       8.471021992120e+02       3.380198408610e-08       2.905998254103e-06       1.562553689521e-05       1.681499982771e-12       3.501956553842e-08       2.336780764141e-08       1.862372450658e-05       1.862372450658e-05      -1.596128679594e-08      -3.124969149491e-11       5.370860679819e-01       2.936541125324e-01 
       9.415318555769e+00       5.109621340184e-01       4.650619942171e+03       4.246559264171e-03       9.496349288304e+03       9.117675313968e+02       9.890750295454e+04       8.489732247123e+02       3.237943765860e-08       2.813783514316e-06       1.512969868618e-05       1.593513536416e-12       3.501956553842e-08       2.238438042027e-08       1.803326558412e-05       1.803326558412e-05      -1.676336599860e-08      -2.977449978335e-11       5.387840678049e-01       2.936605198640e-01 
       9.303964049786e+00       5.192847233595e-01       4.677054184145e+03       4.178704145981e-03       9.469915046330e+03       9.190555208242e+02       9.757766419191e+04       8.508443741275e+02       3.101675867359e-08       2.724494983526e-06       1.464959469146e-05       1.510131083152e-12       3.501956553842e-08       2.144234044068e-08       1.746156833964e-05       1.746156833964e-05      -1.753168903592e-08      -2.836898082677e-11       5.404874716511e-01       2.936664317520e-01 
       9.193800081177e+00       5.277424524053e-01       4.703630448842e+03       4.111938273965e-03       9.443338781633e+03       9.263806143374e+02       9.626350763879e+04       8.527156436192e+02       2.971142762760e-08       2.638039805653e-06       1.418472562414e-05       1.431111713708e-12       3.501956553842e-08       2.053994593290e-08       1.690803636890e-05       1.690803636890e-05      -1.826767657321e-08      -2.702984324135e-11       5.421962939173e-01       2.936718388633e-01 
       9.084813921411e+00       5.363375049192e-01       4.730349466390e+03       4.046244213733e-03       9.416619764085e+03       9.337425397699e+02       9.496485808948e+04       8.545870293059e+02       2.846103104970e-08       2.554328071180e-06       1.373460804097e-05       1.356227124666e-12       3.501956553842e-08       1.967552842908e-08       1.637209223717e-05       1.637209223717e-05      -1.897268948504e-08      -2.575395115510e-11       5.439105489635e-01       2.936767314988e-01 
       8.976992978044e+00       5.450720995049e-01       4.757211969605e+03       3.981604811566e-03       9.389757260870e+03       9.411410112780e+02       9.368154225724e+04       8.564585272601e+02       2.726325703917e-08       2.473272723648e-06       1.329877383958e-05       1.285260958850e-12       3.501956553842e-08       1.884748967832e-08       1.585317687548e-05       1.585317687548e-05      -1.964803137164e-08      -2.453831685910e-11       5.456302511097e-01       2.936810995817e-01 
       8.870324793262e+00       5.539484901221e-01       4.784218693959e+03       3.918003189897e-03       9.362750536516e+03       9.485757290284e+02       9.241338875371e+04       8.583301335066e+02       2.611589099094e-08       2.394789469121e-06       1.287676977170e-05       1.218008180222e-12       3.501956553842e-08       1.805429869163e-08       1.535074899605e-05       1.535074899605e-05      -2.029495096939e-08      -2.338009380606e-11       5.473554146328e-01       2.936849326464e-01 
       8.764797042444e+00       5.629689666320e-01       4.811370377546e+03       3.855422742874e-03       9.335598852929e+03       9.560463788802e+02       9.116022806853e+04       8.602018440202e+02       2.501681150095e-08       2.318796688524e-06       1.246815697180e-05       1.154274481491e-12       3.501956553842e-08       1.729448891126e-08       1.486428452627e-05       1.486428452627e-05      -2.091464445987e-08      -2.227656993980e-11       5.490860537635e-01       2.936882198262e-01 
       8.660397532735e+00       5.721358553544e-01       4.838667761041e+03       3.793847131989e-03       9.308301469434e+03       9.635526320622e+02       8.992189254928e+04       8.620736547226e+02       2.396398644377e-08       2.245215352765e-06       1.207251050065e-05       1.093875722720e-12       3.501956553842e-08       1.656665549907e-08       1.439327606090e-05       1.439327606090e-05      -2.150825768175e-08      -2.122516133995e-11       5.508221826819e-01       2.936909498417e-01 
       8.557114201640e+00       5.814515196020e-01       4.866111587665e+03       3.733260281778e-03       9.280857642810e+03       9.710941448432e+02       8.869821638150e+04       8.639455614807e+02       2.295546921539e-08       2.173968940546e-06       1.168941890347e-05       1.036637399306e-12       3.501956553842e-08       1.586945273914e-08       1.393723233150e-05       1.393723233150e-05      -2.207688824951e-08      -2.022340616709e-11       5.525638155147e-01       2.936931109878e-01 
       8.454935115629e+00       5.909183602601e-01       4.893702603141e+03       3.673646375600e-03       9.253266627334e+03       9.786705581976e+02       8.748903556905e+04       8.658175601035e+02       2.198939513404e-08       2.104983358784e-06       1.131848378195e-05       9.823941378018e-13       3.501956553842e-08       1.520159154961e-08       1.349567769296e-05       1.349567769296e-05      -2.262158758307e-08      -1.926895889398e-11       5.543109663310e-01       2.936946911209e-01 
       8.353848468757e+00       6.005388163530e-01       4.921441555647e+03       3.614989851469e-03       9.225527674828e+03       9.862814974652e+02       8.629418791466e+04       8.676896463396e+02       2.106397799252e-08       2.038186865561e-06       1.095931938003e-05       9.309892181160e-13       3.501956553842e-08       1.456183709921e-08       1.306815162622e-05       1.306815162622e-05      -2.314336285196e-08      -1.835958480943e-11       5.560636491380e-01       2.936956776452e-01 
       8.253842581304e+00       6.103153656024e-01       4.949329195778e+03       3.557275397966e-03       9.197640034697e+03       9.939265720037e+02       8.511351300058e+04       8.695618158748e+02       2.017750675562e-08       1.973509995512e-06       1.061155218265e-05       8.822741207177e-13       3.501956553842e-08       1.394900652422e-08       1.265420825698e-05       1.265420825698e-05      -2.364317883769e-08      -1.749315478203e-11       5.578218778780e-01       2.936960574993e-01 
       8.154905898420e+00       6.202505250355e-01       4.977366276486e+03       3.500487950213e-03       9.169602953989e+03       1.001605374838e+03       8.394685216964e+04       8.714340643287e+02       1.932834239658e-08       1.910885487584e-06       1.027482052733e-05       8.361080975323e-13       3.501956553842e-08       1.336196674136e-08       1.225341588959e-05       1.225341588959e-05      -2.412195971768e-08      -1.666764027118e-11       5.595856664229e-01       2.936958171417e-01 
       8.057026988795e+00       6.303468515605e-01       5.005553553038e+03       3.444612685911e-03       9.141415677438e+03       1.009317482298e+03       8.279404850634e+04       8.733063872522e+02       1.851491486653e-08       1.850248215090e-06       9.948774228091e-06       7.923577652906e-13       3.501956553842e-08       1.279963235283e-08       1.186535655594e-05       1.186535655594e-05      -2.458059077421e-08      -1.588110857403e-11       5.613550285706e-01       2.936949425360e-01 
       7.960194543333e+00       6.406069425604e-01       5.033891782957e+03       3.389635021444e-03       9.113077447519e+03       1.017062453661e+03       8.165494681823e+04       8.751787801247e+02       1.773572019169e-08       1.791535117980e-06       9.633074211247e-06       7.508967201577e-13       3.501956553842e-08       1.226096363946e-08       1.148962557860e-05       1.148962557860e-05      -2.501992003132e-08      -1.513171829700e-11       5.631299780403e-01       2.936934191364e-01 
       7.864397373852e+00       6.510334365162e-01       5.062381725964e+03       3.335540608044e-03       9.084587504511e+03       1.024839830772e+03       8.052939361752e+04       8.770512383506e+02       1.698931769255e-08       1.734685137258e-06       9.327392162784e-06       7.116051725255e-13       3.501956553842e-08       1.174496463838e-08       1.112583114791e-05       1.112583114791e-05      -2.544075982294e-08      -1.441771504128e-11       5.649105284677e-01       2.936912318713e-01 
       7.769624411785e+00       6.616290135954e-01       5.091024143925e+03       3.282315328025e-03       9.055945086550e+03       1.032649137673e+03       7.941723710280e+04       8.789237572565e+02       1.627432732016e-08       1.679639151488e-06       9.031410186937e-06       6.743696009156e-13       3.501956553842e-08       1.125068130150e-08       1.077359391258e-05       1.077359391258e-05      -2.584388829494e-08      -1.373742729230e-11       5.666966934001e-01       2.936883651277e-01 
       7.675864706904e+00       6.723963962871e-01       5.119819800781e+03       3.229945291064e-03       9.027149429694e+03       1.040489880220e+03       7.831832714104e+04       8.807963320878e+02       1.558942710453e-08       1.626339915306e-06       8.744820475585e-06       6.390824239927e-13       3.501956553842e-08       1.077719973155e-08       1.043254658327e-05       1.043254658327e-05      -2.623005084397e-08      -1.308926250338e-11       5.684884862915e-01       2.936848027346e-01 
       7.583107426055e+00       6.833383500312e-01       5.148769462481e+03       3.178416830559e-03       8.998199767994e+03       1.048361545689e+03       7.723251524980e+04       8.826689580055e+02       1.493335071038e-08       1.574731999890e-06       8.467324988150e-06       6.056416897394e-13       3.501956553842e-08       1.032364449238e-08       1.010233354878e-05       1.010233354878e-05      -2.659996149581e-08      -1.247170336451e-11       5.702859204970e-01       2.936805279459e-01 
       7.491341851905e+00       6.944576838294e-01       5.177873896925e+03       3.127716500034e-03       8.969095333551e+03       1.056263602382e+03       7.615965457950e+04       8.845416300828e+02       1.430488509578e-08       1.524761735318e-06       8.198635141645e-06       5.739507808957e-13       3.501956553842e-08       9.889176990295e-09       9.782610504588e-06       9.782610504588e-06      -2.695430422562e-08      -1.188330424742e-11       5.720890092680e-01       2.936755234228e-01 
       7.400557381705e+00       7.057572509160e-01       5.207133873874e+03       3.077831069607e-03       8.939835356602e+03       1.064195499226e+03       7.509959989612e+04       8.864143433013e+02       1.370286826928e-08       1.476377154749e-06       7.938471510560e-06       5.439181358117e-13       3.501956553842e-08       9.472993923567e-09       9.473044093040e-06       9.473044093040e-06      -2.729373422267e-08      -1.132268781868e-11       5.738977657459e-01       2.936697712158e-01 
       7.310743526064e+00       7.172399493856e-01       5.236550164887e+03       3.028747522514e-03       8.910419065589e+03       1.072156665363e+03       7.405220756386e+04       8.882870925476e+02       1.312618714153e-08       1.429527940384e-06       7.686563536271e-06       5.154569839071e-13       3.501956553842e-08       9.074325797182e-09       9.173311555132e-06       9.173311555132e-06      -2.761887910187e-08      -1.078854181285e-11       5.757122029565e-01       2.936632527461e-01 
       7.221889907738e+00       7.289087228493e-01       5.266123543238e+03       2.980453051688e-03       8.880845687237e+03       1.080146509731e+03       7.301733552807e+04       8.901598726097e+02       1.257377546719e-08       1.384165371134e-06       7.442649245675e-06       4.884850949728e-13       3.501956553842e-08       8.692435500096e-09       8.883100393315e-06       8.883100393315e-06      -2.793034006423e-08      -1.027961595804e-11       5.775323338044e-01       2.936559487862e-01 
       7.133986260430e+00       7.407665611126e-01       5.295854783829e+03       2.932935056399e-03       8.851114446646e+03       1.088164420649e+03       7.199484329851e+04       8.920326781728e+02       1.204461187356e-08       1.340242271958e-06       7.206474978745e-06       4.629245415905e-13       3.501956553842e-08       8.326616942362e-09       8.602108045057e-06       8.602108045057e-06      -2.822869300858e-08      -9.794719046908e-12       5.793581710660e-01       2.936478394401e-01 
       7.047022427605e+00       7.528165008191e-01       5.325744663110e+03       2.886181138943e-03       8.821224567365e+03       1.096209765379e+03       7.098459193253e+04       8.939055038157e+02       1.153771797207e-08       1.297712964796e-06       6.977795124735e-06       4.387014739849e-13       3.501956553842e-08       7.976193749618e-09       8.330041566792e-06       8.330041566792e-06      -2.851448959639e-08      -9.332716145904e-12       5.811897273837e-01       2.936389041232e-01 
       6.960988361315e+00       7.650616261476e-01       5.355793958980e+03       2.840179101383e-03       8.791175271496e+03       1.104281889698e+03       6.998644401866e+04       8.957783440063e+02       1.105215654938e-08       1.256533221072e-06       6.756371866760e-06       4.157459066556e-13       3.501956553842e-08       7.640518012518e-09       8.066617327932e-06       8.066617327932e-06      -2.878825827188e-08      -8.892525936505e-12       5.830270152588e-01       2.936291215411e-01 
       6.875874121039e+00       7.775050694938e-01       5.386003450690e+03       2.794916942349e-03       8.760965779785e+03       1.112380117450e+03       6.900026366031e+04       8.976511930978e+02       1.058702983447e-08       1.216660215694e-06       6.541974934471e-06       3.939915161748e-13       3.501956553842e-08       7.318969088784e-09       7.811560714627e-06       7.811560714627e-06      -2.905050523916e-08      -8.473118182034e-12       5.848700470442e-01       2.936184696681e-01 
       6.791669872533e+00       7.901500121340e-01       5.416373918763e+03       2.750382853884e-03       8.730595311713e+03       1.120503750100e+03       6.802591645955e+04       8.995240453245e+02       1.014147783875e-08       1.178052482520e-06       6.334381364589e-06       3.733754495650e-13       3.501956553842e-08       7.010952455686e-09       7.564605842941e-06       7.564605842941e-06      -2.930171539816e-08      -8.073511314202e-12       5.867188349387e-01       2.936069257253e-01 
       6.708365886698e+00       8.029996849603e-01       5.446906144858e+03       2.706565218349e-03       8.700063085617e+03       1.128652066274e+03       6.706326950129e+04       9.013968947965e+02       9.714676765998e-09       1.140669871234e-06       6.133375269028e-06       3.538381427040e-13       3.501956553842e-08       6.715898610805e-09       7.325495281178e-06       7.325495281178e-06      -2.954235324135e-08      -7.692770133690e-12       5.885733909775e-01       2.935944661566e-01 
       6.625952538450e+00       8.160573691471e-01       5.477600911691e+03       2.663452605365e-03       8.669368318784e+03       1.136824321299e+03       6.611219133739e+04       9.032697354961e+02       9.305837489209e-09       1.104473505593e-06       5.938747610387e-06       3.353231482311e-13       3.501956553842e-08       6.433262019062e-09       7.093979781027e-06       7.093979781027e-06      -2.977286371252e-08      -7.330003619383e-12       5.904337270263e-01       2.935810666067e-01 
       6.544420305612e+00       8.293263968828e-01       5.508459002904e+03       2.621033768818e-03       8.638510227571e+03       1.145019746732e+03       6.517255197113e+04       9.051425612728e+02       8.914204091553e-09       1.069425742995e-06       5.750295984555e-06       3.177769724596e-13       3.501956553842e-08       6.162520104059e-09       6.869818017284e-06       6.869818017284e-06      -2.999367302958e-08      -6.984362841126e-12       5.922998547722e-01       2.935667018959e-01 
       6.463759767813e+00       8.428101520850e-01       5.539481202944e+03       2.579297643903e-03       8.607488027532e+03       1.153237549881e+03       6.424422284182e+04       9.070153658379e+02       8.539052468733e-09       1.035490135335e-06       5.567824410220e-06       3.011489208220e-13       3.501956553842e-08       5.903172281869e-09       6.652776335844e-06       6.652776335844e-06      -3.020518947264e-08      -6.655038971111e-12       5.941717857155e-01       2.935513459957e-01 
       6.383961605398e+00       8.565120710968e-01       5.570668296959e+03       2.538233344223e-03       8.576300933517e+03       1.161476913321e+03       6.332707680942e+04       9.088881427604e+02       8.179688990166e-09       1.002631391099e-06       5.391143125063e-06       2.853909514029e-13       3.501956553842e-08       5.654739035493e-09       6.442628509726e-06       6.442628509726e-06      -3.040780413892e-08      -6.341261389228e-12       5.960495311624e-01       2.935349720028e-01 
       6.305016598352e+00       8.704356434518e-01       5.602021070641e+03       2.497830158928e-03       8.544948159835e+03       1.169736994405e+03       6.242098813965e+04       9.107608854610e+02       7.835449216508e-09       9.708153386629e-07       5.220068388405e-06       2.704575361362e-13       3.501956553842e-08       5.416761028258e-09       6.239155502851e-06       6.239155502851e-06      -3.060189166597e-08      -6.042295877936e-12       5.979331022142e-01       2.935175521130e-01 
       6.226915625237e+00       8.845844125723e-01       5.633540310117e+03       2.458077549906e-03       8.513428920358e+03       1.178016924762e+03       6.152583248888e+04       9.126335872074e+02       7.505696671142e-09       9.400088907549e-07       5.054422290130e-06       2.563055292646e-13       3.501956553842e-08       5.188798254542e-09       6.042145241349e-06       6.042145241349e-06      -3.078781092433e-08      -5.757442902441e-12       5.998225097599e-01       2.934990575941e-01 
       6.149649662135e+00       8.989619765297e-01       5.665226801792e+03       2.418965149014e-03       8.481742428683e+03       1.186315809795e+03       6.064148688955e+04       9.145062411088e+02       7.189821663384e-09       9.101800100473e-07       4.894032565668e-06       2.428940426828e-13       3.501956553842e-08       4.970429226227e-09       5.851392392143e-06       5.851392392143e-06      -3.096590568118e-08      -5.486035972124e-12       6.017177644657e-01       2.934794587575e-01 
       6.073209781606e+00       9.135719887865e-01       5.697081332202e+03       2.380482755361e-03       8.449887898273e+03       1.194632728164e+03       5.976782973554e+04       9.163788401096e+02       6.887240161199e-09       8.812976758383e-07       4.738732416840e-06       2.301843278030e-13       3.501956553842e-08       4.761250193396e-09       5.666698148572e-06       5.666698148572e-06      -3.113650523590e-08      -5.227440079404e-12       6.036188767653e-01       2.934587249306e-01 
       5.997587151656e+00       9.284181589265e-01       5.729104687880e+03       2.342620332628e-03       8.417864542595e+03       1.202966731269e+03       5.890474076765e+04       9.182513769847e+02       6.597392711367e-09       8.533318517924e-07       4.588360338404e-06       2.181396636026e-13       3.501956553842e-08       4.560874397827e-09       5.487870022844e-06       5.487870022844e-06      -3.129992502903e-08      -4.981050212357e-12       6.055258568506e-01       2.934368244263e-01 
       5.922773034721e+00       9.435042534408e-01       5.761297655164e+03       2.305368006435e-03       8.385671575311e+03       1.211316842724e+03       5.805210105960e+04       9.201238443325e+02       6.319743405088e-09       8.262534547033e-07       4.442759950091e-06       2.067252505291e-13       3.501956553842e-08       4.368931357905e-09       5.314721645095e-06       5.314721645095e-06      -3.145646722551e-08      -4.746289937620e-12       6.074387146598e-01       2.934137245138e-01 
       5.848758786652e+00       9.588340964496e-01       5.793661020072e+03       2.268716061748e-03       8.353308210403e+03       1.219682057818e+03       5.720979300361e+04       9.219962345698e+02       6.053778887126e-09       8.000343242493e-07       4.301779833977e-06       1.959081099571e-13       3.501956553842e-08       4.185066183619e-09       5.147072568835e-06       5.147072568835e-06      -3.160642127340e-08      -4.522610050249e-12       6.093574598683e-01       2.933893913865e-01 
       5.775535855716e+00       9.744115704991e-01       5.826195568090e+03       2.232654940332e-03       8.320773662385e+03       1.228061342981e+03       5.637770029678e+04       9.238685399245e+02       5.799007406646e-09       7.746471937075e-07       4.165273377018e-06       1.856569889061e-13       3.501956553842e-08       4.008938920403e-09       4.984748082591e-06       4.984748082591e-06      -3.175006443909e-08      -4.309487287367e-12       6.112821018757e-01       2.933637901302e-01 
       5.703095781613e+00       9.902406173025e-01       5.858902084023e+03       2.197175238241e-03       8.288067146452e+03       1.236453635227e+03       5.555570792711e+04       9.257407524300e+02       5.554957908003e-09       7.500656615977e-07       4.033098618576e-06       1.759422697442e-13       3.501956553842e-08       3.840223920575e-09       4.827579027541e-06       4.827579027541e-06      -3.188766231996e-08      -4.106423102603e-12       6.132126497956e-01       2.933368846910e-01 
       5.631430194495e+00       1.006325238526e+00       5.891781351792e+03       2.162267703351e-03       8.255187878683e+03       1.244857841606e+03       5.474370215993e+04       9.276128639179e+02       5.321179159785e-09       7.262641642260e-07       3.905118102788e-06       1.667358846167e-13       3.501956553842e-08       3.678609241239e-09       4.675401620953e-06       4.675401620953e-06      -3.201946933553e-08      -3.912942498420e-12       6.151491124431e-01       2.933086378417e-01 
       5.560530813999e+00       1.022669496562e+00       5.924834154228e+03       2.127923232930e-03       8.222135076247e+03       1.253272838640e+03       5.394157052458e+04       9.294848660111e+02       5.097238920521e-09       7.032179490998e-07       3.781198735615e-06       1.580112343519e-13       3.501956553842e-08       3.523796067522e-09       4.528057285242e-06       4.528057285242e-06      -3.214572919784e-08      -3.728592913629e-12       6.170914983216e-01       2.932790111464e-01 
