# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_ncdm[0]        12:(.)p_ncdm[0]          13:(.)rho_lambda         14:(.)rho_ur             15:(.)rho_crit           16:(.)rho_tot            17:(.)p_tot              18:(.)p_tot_prime        19:gr.fac. D             20:gr.fac. f          
       2.017265195311e+01       1.694572218901e-01       3.081181442037e+03       1.276815278146e-02       1.115795657654e+04       5.269985357174e+02       2.362435311030e+05       7.038248707201e+02       5.529426703965e-07       2.363734987171e-05       1.384358601262e-04       5.078773055217e-11       1.731540006286e-08       3.822573824555e-07       1.630257254508e-04       1.630257254508e-04       2.944687386184e-07      -7.521154444496e-10       4.434952368167e-01       2.773220978727e-01 
       1.994628631811e+01       1.722252930324e-01       3.099054066352e+03       1.256357312845e-02       1.114008395223e+04       5.318405269097e+02       2.333433880711e+05       7.056148001364e+02       5.296722428861e-07       2.288727644527e-05       1.340429354712e-04       4.813020430128e-11       1.731540006286e-08       3.661701944249e-07       1.578433697538e-04       1.578433697538e-04       2.813468759118e-07      -7.165788645067e-10       4.448193057193e-01       2.773506513055e-01 
       1.972234085234e+01       1.750384376770e-01       3.117023521919e+03       1.236227612315e-02       1.112211449666e+04       5.367209513594e+02       2.304762475985e+05       7.074050689850e+02       5.073811443830e-07       2.216100476261e-05       1.297894096070e-04       4.561173613258e-11       1.731540006286e-08       3.507600309088e-07       1.528258709449e-04       1.528258709449e-04       2.687772701039e-07      -6.827216242566e-10       4.461474638989e-01       2.773789115594e-01 
       1.950078968076e+01       1.778973886779e-01       3.135090326441e+03       1.216420899784e-02       1.110404769214e+04       5.416399985099e+02       2.276417463416e+05       7.091956736566e+02       4.860281601178e-07       2.145777953365e-05       1.256708590498e-04       4.322504967578e-11       1.731540006286e-08       3.359983995322e-07       1.479679805432e-04       1.479679805432e-04       2.567366782035e-07      -6.504643494328e-10       4.474797229722e-01       2.774068805552e-01 
       1.928160720497e+01       1.808028907906e-01       3.153255000382e+03       1.196931983604e-02       1.108588301820e+04       5.465978561837e+02       2.248395248953e+05       7.109866105727e+02       4.655738098324e-07       2.077686943561e-05       1.216830006848e-04       4.096324930469e-11       1.731540006286e-08       3.218580070131e-07       1.432646173374e-04       1.432646173374e-04       2.452028354683e-07      -6.197314182003e-10       4.488160945910e-01       2.774345601727e-01 
       1.906476810027e+01       1.837557008682e-01       3.171518066976e+03       1.177755755865e-02       1.106761995160e+04       5.515947105044e+02       2.220692277508e+05       7.127778761851e+02       4.459802747835e-07       2.011756635245e-05       1.178216873114e-04       3.881980021440e-11       1.731540006286e-08       3.083127086995e-07       1.387108620474e-04       1.387108620474e-04       2.341544142317e-07      -5.904507837136e-10       4.501565904419e-01       2.774619522509e-01 
       1.885024731269e+01       1.867565880522e-01       3.189880052240e+03       1.158887191045e-02       1.104925796634e+04       5.566307458183e+02       2.193305032535e+05       7.145694669754e+02       4.272113278183e-07       1.947918463845e-05       1.140829033303e-04       3.678850954088e-11       1.731540006286e-08       2.953374602290e-07       1.343019521569e-04       1.343019521569e-04       2.235709844625e-07      -5.625538050680e-10       4.515012222464e-01       2.774890585867e-01 
       1.863802005614e+01       1.898063339746e-01       3.208341484988e+03       1.140321344669e-02       1.103079653359e+04       5.617061446142e+02       2.166230035618e+05       7.163613794549e+02       4.092322663932e-07       1.886106040519e-05       1.104627605679e-04       3.486350846858e-11       1.731540006286e-08       2.829082712238e-07       1.300332769108e-04       1.300332769108e-04       2.134329759846e-07      -5.359750862478e-10       4.528500017612e-01       2.775158809350e-01 
       1.842806180953e+01       1.929057329620e-01       3.226902896845e+03       1.122053351997e-02       1.101223512173e+04       5.668210874402e+02       2.139463846061e+05       7.181536101639e+02       3.920098484105e-07       1.826255083110e-05       1.069574942323e-04       3.303923527422e-11       1.731540006286e-08       2.710021609342e-07       1.259003724728e-04       1.259003724728e-04       2.037216422873e-07      -5.106523226907e-10       4.542029407774e-01       2.775424210078e-01 
       1.822034831393e+01       1.960555922360e-01       3.245564822255e+03       1.104078426733e-02       1.099357319632e+04       5.719757528200e+02       2.113003060480e+05       7.199461556712e+02       3.755122307565e-07       1.768303349300e-05       1.035634589982e-04       3.131041925788e-11       1.731540006286e-08       2.595971157481e-07       1.218989172378e-04       1.218989172378e-04       1.944190258579e-07      -4.865261551112e-10       4.555600511210e-01       2.775686804738e-01 
       1.801485556977e+01       1.992567321262e-01       3.264327798502e+03       1.086391859753e-02       1.097481022008e+04       5.771703171663e+02       2.086844312404e+05       7.217390125742e+02       3.597089104252e-07       1.712190571878e-05       1.002771252159e-04       2.967206551487e-11       1.731540006286e-08       2.486720484900e-07       1.180247272937e-04       1.180247272937e-04       1.855079249744e-07      -4.635400302370e-10       4.569213446528e-01       2.775946609579e-01 
       1.781155983408e+01       2.025099862835e-01       3.283192365715e+03       1.068989017854e-02       1.095594565286e+04       5.824049546927e+02       2.060984271877e+05       7.235321774978e+02       3.445706681208e-07       1.657858396066e-05       9.709507524090e-05       2.811944050444e-11       1.731540006286e-08       2.382067594319e-07       1.142737520292e-04       1.142737520292e-04       1.769718618952e-07      -4.416400681322e-10       4.582868332680e-01       2.776203640402e-01 
       1.761043761771e+01       2.058162018897e-01       3.302159066886e+03       1.051865342526e-02       1.093697895169e+04       5.876798373234e+02       2.035419645067e+05       7.253256470945e+02       3.300695142327e-07       1.605250318832e-05       9.401399987911e-05       2.664805837365e-11       1.731540006286e-08       2.281818989452e-07       1.106420698807e-04       1.106420698807e-04       1.687950523881e-07      -4.207749357959e-10       4.596565288963e-01       2.776457912560e-01 
       1.741146568267e+01       2.091762398825e-01       3.321228447881e+03       1.035016348741e-02       1.091790957070e+04       5.929951346009e+02       2.010147173874e+05       7.271194180434e+02       3.161786370847e-07       1.554311630126e-05       9.103069494592e-05       2.525366799681e-11       1.731540006286e-08       2.185789317248e-07       1.071258842161e-04       1.071258842161e-04       1.609623765416e-07      -4.008957267392e-10       4.610304435019e-01       2.776709440944e-01 
       1.721462103942e+01       2.125909751781e-01       3.340401057455e+03       1.018437623763e-02       1.089873696112e+04       5.983510135917e+02       1.985163635552e+05       7.289134870506e+02       3.028723533621e-07       1.504989355993e-05       8.814205793379e-05       2.393224069312e-11       1.731540006286e-08       2.093801025182e-07       1.037215193497e-04       1.037215193497e-04       1.534593508046e-07      -3.819558462571e-10       4.624085890832e-01       2.776958239981e-01 
       1.701988094418e+01       2.160612968912e-01       3.359677447260e+03       1.002124825980e-02       1.087946057132e+04       6.037476387897e+02       1.960465842320e+05       7.307078508479e+02       2.901260606248e-07       1.457232203473e-05       8.534508478575e-05       2.267995858703e-11       1.731540006286e-08       2.005684032976e-07       1.004254166845e-04       1.004254166845e-04       1.462721012032e-07      -3.639109021268e-10       4.637909776730e-01       2.777204323627e-01 
       1.682722289635e+01       2.195881085715e-01       3.379058171863e+03       9.860736837463e-03       1.086007984672e+04       6.091851720178e+02       1.936050640996e+05       7.325025061929e+02       2.779161918190e-07       1.410990507263e-05       8.263686677137e-05       2.149320357760e-11       1.731540006286e-08       1.921275418129e-07       9.723413097770e-05       9.723413097770e-05       1.393873376847e-07      -3.467186004754e-10       4.651776213379e-01       2.777447705356e-01 
       1.663662463591e+01       2.231723284365e-01       3.398543788757e+03       9.702799942577e-03       1.084059422982e+04       6.146637723268e+02       1.911914912616e+05       7.342974498684e+02       2.662201717035e-07       1.366216178068e-05       8.001458746176e-05       2.036854688504e-11       1.731540006286e-08       1.840419114684e-07       9.414432672567e-05       9.414432672567e-05       1.327923295413e-07      -3.303386465713e-10       4.665685321786e-01       2.777688398155e-01 
       1.644806414081e+01       2.268148896027e-01       3.418134858372e+03       9.547396224318e-03       1.082100316021e+04       6.201835958923e+02       1.888055572072e+05       7.360926786819e+02       2.550163751091e-07       1.322862652589e-05       7.747551980060e-05       1.930273914435e-11       1.731540006286e-08       1.762965624675e-07       9.115277466413e-05       9.115277466413e-05       1.264748818685e-07      -3.147326503087e-10       4.679637223298e-01       2.777926414515e-01 
       1.626151962445e+01       2.305167403337e-01       3.437831944092e+03       9.394484998142e-03       1.080130607449e+04       6.257447959095e+02       1.864469567744e+05       7.378881894652e+02       2.442840869558e-07       1.280884845097e-05       7.501702326815e-05       1.829270101718e-11       1.731540006286e-08       1.688771741712e-07       8.825634838031e-05       8.825634838031e-05       1.204233130138e-07      -2.998640361610e-10       4.693632039595e-01       2.778161766422e-01 
       1.607696953315e+01       2.342788442844e-01       3.457635612262e+03       9.244026234998e-03       1.078150240632e+04       6.313475224855e+02       1.841153881143e+05       7.396839790740e+02       2.340034639513e-07       1.240239100551e-05       7.263654113518e-05       1.733551429503e-11       1.731540006286e-08       1.617700286205e-07       8.545202103332e-05       8.545202103332e-05       1.146264329754e-07      -2.856979573924e-10       4.707669892696e-01       2.778394465350e-01 
       1.589439254371e+01       2.381021807424e-01       3.477546432206e+03       9.095980550725e-03       1.076159158637e+04       6.369919225289e+02       1.818105526552e+05       7.414800443873e+02       2.241554979024e-07       1.200883149194e-05       7.033159780409e-05       1.642841346792e-11       1.731540006286e-08       1.549619851724e-07       8.273686217917e-05       8.273686217917e-05       1.090735227089e-07      -2.722012143272e-10       4.721750904954e-01       2.778624522249e-01 
       1.571376756085e+01       2.419877448902e-01       3.497564976234e+03       8.950309195621e-03       1.074157304234e+04       6.426781396378e+02       1.795321550676e+05       7.432763823071e+02       2.147219805700e-07       1.162776062598e-05       6.809979623440e-05       1.556877773433e-11       1.731540006286e-08       1.484404562040e-07       8.010803469722e-05       8.010803469722e-05       1.037543143062e-07      -2.593421764831e-10       4.735875199051e-01       2.778851947539e-01 
       1.553507371487e+01       2.459365480596e-01       3.517691819662e+03       8.806974044176e-03       1.072144619892e+04       6.484063139844e+02       1.772799032291e+05       7.450729897578e+02       2.056854700034e-07       1.125878211097e-05       6.593881544991e-05       1.475412342910e-11       1.731540006286e-08       1.421933838389e-07       7.756279181479e-05       7.756279181479e-05       9.865897200802e-08      -2.470907083876e-10       4.750042898004e-01       2.779076751097e-01 
       1.535829035917e+01       2.499496179853e-01       3.537927540817e+03       8.665937584981e-03       1.070121047776e+04       6.541765821977e+02       1.750535081899e+05       7.468698636858e+02       1.970292582912e-07       1.090151222575e-05       6.384640812502e-05       1.398209684767e-11       1.731540006286e-08       1.362092176528e-07       7.509847422679e-05       7.509847422679e-05       9.377807401531e-08      -2.354180989012e-10       4.764254125155e-01       2.779298942248e-01 
       1.518339706792e+01       2.540279990807e-01       3.558272721053e+03       8.527162910796e-03       1.068086529753e+04       6.599890772438e+02       1.728526841388e+05       7.486670010589e+02       1.887373406694e-07       1.055557942564e-05       6.182039824756e-05       1.325046744571e-11       1.731540006286e-08       1.304768933173e-07       7.271250730725e-05       7.271250730725e-05       8.910259506682e-08      -2.242969938841e-10       4.778509004177e-01       2.779518529757e-01 
       1.501037363364e+01       2.581727527035e-01       3.578727944763e+03       8.390613708779e-03       1.066041007382e+04       6.658439283026e+02       1.706771483696e+05       7.504643988661e+02       1.807943859298e-07       1.022062395598e-05       5.985867885584e-05       1.255712139466e-11       1.731540006286e-08       1.249858121433e-07       7.040239840995e-05       7.040239840995e-05       8.462388974956e-08      -2.137013320452e-10       4.792807659064e-01       2.779735521813e-01 
       1.483920006492e+01       2.623849574220e-01       3.599293799390e+03       8.256254250883e-03       1.063984421919e+04       6.717412606432e+02       1.685266212473e+05       7.522620541168e+02       1.731857080735e-07       9.896297478070e-06       5.795920984753e-05       1.190005547442e-11       1.731540006286e-08       1.197258214841e-07       6.816573425522e-05       6.816573425522e-05       8.033367651182e-08      -2.036062838262e-10       4.807150214135e-01       2.779949926020e-01 
       1.466985658407e+01       2.666657093053e-01       3.619970875443e+03       8.124049384393e-03       1.061916714314e+04       6.776811954956e+02       1.664008261752e+05       7.540599638405e+02       1.658972391574e-07       9.582262706884e-06       5.612001585798e-05       1.127737128565e-11       1.731540006286e-08       1.146871959645e-07       6.600017840005e-05       6.600017840005e-05       7.622402234904e-08      -1.939881931739e-10       4.821536794029e-01       2.780161749388e-01 
       1.450232362486e+01       2.710161221994e-01       3.640759766503e+03       7.993964522635e-03       1.059837825208e+04       6.836638499199e+02       1.642994895623e+05       7.558581250862e+02       1.589155032837e-07       9.278193060305e-06       5.433918420600e-05       1.068726976490e-11       1.731540006286e-08       1.098606194983e-07       6.390346878915e-05       6.390346878915e-05       7.228732813424e-08      -1.848245220669e-10       4.835967523704e-01       2.780370998316e-01 
       1.433658183025e+01       2.754373280097e-01       3.661661069239e+03       7.865965635826e-03       1.057747694934e+04       6.896893366731e+02       1.622223407912e+05       7.576565349219e+02       1.522275916838e-07       8.983772319502e-06       5.261486290468e-05       1.012804598677e-11       1.731540006286e-08       1.052371680645e-07       6.187341538399e-05       6.187341538399e-05       6.851631456587e-08      -1.760937976649e-10       4.850442528433e-01       2.780577678580e-01 
       1.417261205016e+01       2.799304770028e-01       3.682675383419e+03       7.740019242071e-03       1.055646263516e+04       6.957577640725e+02       1.601691121853e+05       7.594551904342e+02       1.458211388505e-07       8.698694300072e-06       5.094525873544e-05       9.598084237999e-12       1.731540006286e-08       1.008082932064e-07       5.990789786763e-05       5.990789786763e-05       6.490400870704e-08      -1.677755619563e-10       4.864961933802e-01       2.780781795325e-01 
       1.401039533924e+01       2.844967380959e-01       3.703803311920e+03       7.616092398518e-03       1.053533470666e+04       7.018692358567e+02       1.581395389782e+05       7.612540887277e+02       1.396842996757e-07       8.422662533627e-06       4.932863538317e-05       9.095853349359e-12       1.731540006286e-08       9.656580622704e-08       5.800486342276e-05       5.800486342276e-05       6.144373109141e-08      -1.598503237878e-10       4.879525865709e-01       2.780983353043e-01 
       1.384991295470e+01       2.891372991554e-01       3.725045460742e+03       7.494152692641e-03       1.051409255784e+04       7.080238510429e+02       1.561333592815e+05       7.630532269244e+02       1.338057275489e-07       8.155389959477e-06       4.776331163048e-05       8.619902271794e-12       1.731540006286e-08       9.250186304794e-08       5.616232458062e-05       5.616232458062e-05       5.812908337168e-08      -1.522995131611e-10       4.894134450358e-01       2.781182355567e-01 
       1.369114635413e+01       2.938533673110e-01       3.746402439020e+03       7.374168233681e-03       1.049273557956e+04       7.142217037823e+02       1.541503140544e+05       7.648526021632e+02       1.281745533782e-07       7.896598626099e-06       4.624765960938e-05       8.168855884040e-12       1.731540006286e-08       8.860894970650e-08       5.437835713863e-05       5.437835713863e-05       5.495393648792e-08      -1.451054376904e-10       4.908787814258e-01       2.781378806050e-01 
       1.353407719337e+01       2.986461692588e-01       3.767874859030e+03       7.256107644213e-03       1.047126315955e+04       7.204628832113e+02       1.521901470729e+05       7.666522115996e+02       1.227803654944e-07       7.646019402083e-06       4.478010310831e-05       7.741411019615e-12       1.731540006286e-08       8.487986846297e-08       5.265109814441e-05       5.265109814441e-05       5.191241933395e-08      -1.382512411197e-10       4.923486084220e-01       2.781572706953e-01 
       1.337868732438e+01       3.035169515771e-01       3.789463336207e+03       7.139940051860e-03       1.044967468237e+04       7.267474733003e+02       1.502526048994e+05       7.684520524048e+02       1.176131904003e-07       7.403391696243e-06       4.335911593295e-05       7.336332701707e-12       1.731540006286e-08       8.130772449234e-08       5.097874394415e-05       5.097874394415e-05       4.899890790072e-08      -1.317208637998e-10       4.938229387354e-01       2.781764060029e-01 
       1.322495879317e+01       3.084669810533e-01       3.811168489150e+03       7.025635081132e-03       1.042796952943e+04       7.330755526992e+02       1.483374368526e+05       7.702521217652e+02       1.126634743303e-07       7.168463186618e-06       4.198322031909e-05       6.952450575072e-12       1.731540006286e-08       7.788591313623e-08       4.935954829324e-05       4.935954829324e-05       4.620801487654e-08      -1.254990050352e-10       4.953017851063e-01       2.781952866306e-01 
       1.307287383767e+01       3.134975450011e-01       3.832990939638e+03       6.913162845411e-03       1.040614707894e+04       7.394471945796e+02       1.464443949782e+05       7.720524168822e+02       1.079220655860e-07       6.940989558067e-06       4.065098539576e-05       6.588655524637e-12       1.731540006286e-08       7.460810769137e-08       4.779182052717e-05       4.779182052717e-05       4.353457968513e-08      -1.195710872105e-10       4.967851603044e-01       2.782139126069e-01 
       1.292241488574e+01       3.186099515942e-01       3.854931312636e+03       6.802493939050e-03       1.038420670594e+04       7.458624664732e+02       1.445732340194e+05       7.738529349711e+02       1.033801976159e-07       6.720734248190e-06       3.936102569723e-05       6.243896471042e-12       1.731540006286e-08       7.146824771190e-08       4.627392379081e-05       4.627392379081e-05       4.097365894287e-08      -1.139232216131e-10       4.982730771278e-01       2.782322838845e-01 
       1.277356455309e+01       3.238055302069e-01       3.876990236309e+03       6.693599429615e-03       1.036214778227e+04       7.523214301083e+02       1.427237113878e+05       7.756536732609e+02       9.902947280583e-08       6.507468201317e-06       3.811199972216e-05       5.917177333852e-12       1.731540006286e-08       6.846052780400e-08       4.480427332414e-05       4.480427332414e-05       3.852051731775e-08      -1.085421758712e-10       4.997655484032e-01       2.782504003385e-01 
       1.262630564130e+01       3.290856317462e-01       3.899168342029e+03       6.586450850244e-03       1.033996967655e+04       7.588241412410e+02       1.408955871345e+05       7.774546289936e+02       9.486184695291e-08       6.300969630298e-06       3.690260853847e-05       5.607554153678e-12       1.731540006286e-08       6.557938689215e-08       4.338133480268e-05       4.338133480268e-05       3.617061877298e-08      -1.034153429319e-10       5.012625869853e-01       2.782682617640e-01 
       1.248062113584e+01       3.344516290036e-01       3.921466264388e+03       6.481020192134e-03       1.031767175419e+04       7.653706494845e+02       1.390886239222e+05       7.792557994235e+02       9.086961439210e-08       6.101023785856e-06       3.573159443260e-05       5.314132364886e-12       1.731540006286e-08       6.281949793701e-08       4.200362273085e-05       4.200362273085e-05       3.391961817920e-08      -9.853071150530e-11       5.027642057561e-01       2.782858678749e-01 
       1.233649420406e+01       3.399049170107e-01       3.943884641206e+03       6.377279897149e-03       1.029525337737e+04       7.719609981338e+02       1.373025869967e+05       7.810571818167e+02       8.704539374894e-08       5.907422733257e-06       3.459773960142e-05       5.036064211010e-12       1.731540006286e-08       6.017575808612e-08       4.066969888658e-05       4.066969888658e-05       3.176335327970e-08      -9.387683790627e-11       5.042704176249e-01       2.783032183012e-01 
       1.219390819330e+01       3.454469133856e-01       3.966424113542e+03       6.275202850548e-03       1.027271390504e+04       7.785952239876e+02       1.355372441591e+05       7.828587734505e+02       8.338211429196e-08       5.719965136065e-06       3.349986488587e-05       4.772546295410e-12       1.731540006286e-08       5.764327923904e-08       3.937817081553e-05       3.937817081553e-05       2.969783699376e-08      -8.944281922696e-11       5.057812355276e-01       2.783203125875e-01 
       1.205284662894e+01       3.510790587057e-01       3.989085325699e+03       6.174762373833e-03       1.025005269288e+04       7.852733571661e+02       1.337923657387e+05       7.846605716125e+02       7.987300285929e-08       5.538456046765e-06       3.243682854460e-05       4.522817260095e-12       1.731540006286e-08       5.521737900957e-08       3.812769037330e-05       3.812769037330e-05       2.771925004402e-08      -8.521826777793e-11       5.072966724260e-01       2.783371501904e-01 
       1.191329321247e+01       3.568028168767e-01       4.011868925241e+03       6.075932217708e-03       1.022726909334e+04       7.919954209249e+02       1.320677245651e+05       7.864625736004e+02       7.651157133558e-08       5.362706704021e-06       3.140752506669e-05       4.286155586004e-12       1.731540006286e-08       5.289357206836e-08       3.691695231418e-05       3.691695231418e-05       2.582393389404e-08      -8.119328673725e-11       5.088167413077e-01       2.783537304766e-01 
       1.177523181967e+01       3.626196754962e-01       4.034775562994e+03       5.978686555160e-03       1.020436245559e+04       7.987614314657e+02       1.303630959420e+05       7.882647767209e+02       7.329160465585e-08       5.192534336379e-06       3.041088402190e-05       4.061877508386e-12       1.731540006286e-08       5.066756184979e-08       3.574469292485e-05       3.574469292485e-05       2.400838398319e-08      -7.735844695091e-11       5.103414551855e-01       2.783700527204e-01 
       1.163864649868e+01       3.685311462464e-01       4.057805893057e+03       5.882999974645e-03       1.018133212552e+04       8.055713977427e+02       1.286782576202e+05       7.900671782894e+02       7.020714931432e-08       5.027761972188e-06       2.944586894750e-05       3.849335041264e-12       1.731540006286e-08       4.853523260794e-08       3.460968870168e-05       3.460968870168e-05       2.226924324626e-08      -7.370476482981e-11       5.118708270964e-01       2.783861161012e-01 
       1.150352146822e+01       3.745387652781e-01       4.080960572814e+03       5.788847473390e-03       1.015817744576e+04       8.124253212653e+02       1.270129897711e+05       7.918697756291e+02       6.725250235668e-08       4.868218255560e-06       2.851147627039e-05       3.647914105271e-12       1.731540006286e-08       4.649264180681e-08       3.351075507018e-05       3.351075507018e-05       2.060329590574e-08      -7.022368129165e-11       5.134048701017e-01       2.784019197013e-01 
       1.136984111570e+01       3.806440935924e-01       4.104240262936e+03       5.696204450800e-03       1.013489775564e+04       8.193231958962e+02       1.253670749612e+05       7.936725660702e+02       6.442220083580e-08       4.713737268165e-06       2.760673426342e-05       3.457032753447e-12       1.731540006286e-08       4.453601283086e-08       3.244674514531e-05       3.244674514531e-05       1.900746152544e-08      -6.690704169820e-11       5.149435972860e-01       2.784174625034e-01 
       1.123758999547e+01       3.868487174531e-01       4.127645627391e+03       5.605046701973e-03       1.011149239119e+04       8.262650076469e+02       1.237402981257e+05       7.954755469494e+02       6.171101171100e-08       4.564158356687e-06       2.673070203484e-05       3.276139489874e-12       1.731540006286e-08       4.266172800231e-08       3.141654853130e-05       3.141654853130e-05       1.747878931440e-08      -6.374707674100e-11       5.164870217564e-01       2.784327433874e-01 
       1.110675282702e+01       3.931542487879e-01       4.151177333453e+03       5.515350411324e-03       1.008796068513e+04       8.332507344671e+02       1.221324465435e+05       7.972787156092e+02       5.911392217261e-08       4.419325965747e-06       2.588246854981e-05       3.104711676293e-12       1.731540006286e-08       4.086632189224e-08       3.041909015969e-05       3.041909015969e-05       1.601445267043e-08      -6.073638423054e-11       5.180351566424e-01       2.784477611285e-01 
       1.097731449319e+01       3.995623255878e-01       4.174836051707e+03       5.427092146304e-03       1.006430196687e+04       8.402803460317e+02       1.205433098117e+05       7.990820693971e+02       5.662613037353e-08       4.279089476139e-06       2.506115168299e-05       2.942254022091e-12       1.731540006286e-08       3.914647491329e-08       2.945332916448e-05       2.945332916448e-05       1.461174395344e-08      -5.786791174627e-11       5.195880150946e-01       2.784625143934e-01 
       1.084926003847e+01       4.060746123407e-01       4.198622456053e+03       5.340248851232e-03       1.004051556253e+04       8.473538035223e+02       1.189726798207e+05       8.008856056645e+02       5.424303655097e-08       4.143303048184e-06       2.426589730110e-05       2.788297153306e-12       1.731540006286e-08       3.749900718195e-08       2.851825779308e-05       2.851825779308e-05       1.326806947860e-08      -5.513494010674e-11       5.211456102847e-01       2.784770017385e-01 
       1.072257466723e+01       4.126928004497e-01       4.222537223718e+03       5.254797841216e-03       1.001660079486e+04       8.544710594047e+02       1.174203507296e+05       8.026893217666e+02       5.196023452178e-08       4.011825470073e-06       2.349587837475e-05       2.642396256507e-12       1.731540006286e-08       3.592087263915e-08       2.761290035205e-05       2.761290035205e-05       1.198094472037e-08      -5.253106762103e-11       5.227079554040e-01       2.784912216058e-01 
       1.059724374202e+01       4.194186086520e-01       4.246581035257e+03       5.170716796180e-03       9.992556983321e+03       8.616320572027e+02       1.158861189416e+05       8.044932150610e+02       4.977350353573e-08       3.884520011004e-06       2.275029411828e-05       2.504129793640e-12       1.731540006286e-08       3.440915341832e-08       2.673631218630e-05       2.673631218630e-05       1.074798971828e-08      -5.005019508463e-11       5.242750636632e-01       2.785051723205e-01 
       1.047325278191e+01       4.262537834748e-01       4.270754574559e+03       5.087983754987e-03       9.968383444020e+03       8.688367312659e+02       1.143697830802e+05       8.062972829073e+02       4.767880047160e-08       3.761254278994e-06       2.202836915703e-05       2.373098284113e-12       1.731540006286e-08       3.296105445040e-08       2.588757869101e-05       2.588757869101e-05       9.566924676090e-09      -4.768651148446e-11       5.258469482913e-01       2.785188520875e-01 
       1.035058746075e+01       4.332000996680e-01       4.295058528853e+03       5.006577109652e-03       9.944079489726e+03       8.760850065345e+02       1.128711439648e+05       8.081015226659e+02       4.567225236172e-08       3.641900083196e-06       2.132935272097e-05       2.248923150615e-12       1.731540006286e-08       3.157389829603e-08       2.506581435489e-05       2.506581435489e-05       8.435565746204e-09      -4.543448037965e-11       5.274236225349e-01       2.785322589881e-01 
       1.022923360561e+01       4.402593606502e-01       4.319493588710e+03       4.926475599657e-03       9.919644429869e+03       8.833767982984e+02       1.113900045876e+05       8.099059316976e+02       4.375014923110e-08       3.526333300584e-06       2.065251786394e-05       2.131245625332e-12       1.731540006286e-08       3.024512019505e-08       2.427016183401e-05       2.427016183401e-05       7.351820991480e-09      -4.328882692593e-11       5.290050996576e-01       2.785453909764e-01 
       1.010917719504e+01       4.474333989808e-01       4.344060448050e+03       4.847658306349e-03       9.895077570528e+03       8.907120119521e+02       1.099261700897e+05       8.117105073623e+02       4.190893723796e-08       3.414433746875e-06       1.999716070762e-05       2.019725713387e-12       1.731540006286e-08       2.897226332448e-08       2.349979105512e-05       2.349979105512e-05       6.313686516999e-09      -4.124452551345e-11       5.305913929383e-01       2.785582458762e-01 
       9.990404357533e+00       4.547240768116e-01       4.368759804144e+03       4.770104647441e-03       9.870378214435e+03       8.980905427442e+02       1.084794477384e+05       8.135152470185e+02       4.014521210288e-08       3.306085051537e-06       1.936259970958e-05       1.914041210526e-12       1.731540006286e-08       2.775297425601e-08       2.275389834753e-05       2.275389834753e-05       5.319242764646e-09      -3.929678798879e-11       5.321825156712e-01       2.785708213766e-01 
       9.872901369868e+00       4.621332863601e-01       4.393592357614e+03       4.693794371585e-03       9.845545660965e+03       9.055122755229e+02       1.070496469042e+05       8.153201480222e+02       3.845571281453e-08       3.201174536773e-06       1.874817495446e-05       1.813886772207e-12       1.731540006286e-08       2.658499860465e-08       2.203170560272e-05       2.203170560272e-05       4.366650963638e-09      -3.744105243374e-11       5.337784811642e-01       2.785831150290e-01 
       9.756654655554e+00       4.696629503981e-01       4.418558812438e+03       4.618707553051e-03       9.820579206141e+03       9.129770844759e+02       1.056365790380e+05       8.171252077257e+02       3.683731560028e-08       3.099593100341e-06       1.815324746774e-05       1.718973031390e-12       1.731540006286e-08       2.546617686052e-08       2.133245946061e-05       2.133245946061e-05       3.454149730437e-09      -3.567297247433e-11       5.353793027383e-01       2.785951242424e-01 
       9.641650783249e+00       4.773150227236e-01       4.443659875951e+03       4.544824586480e-03       9.795478142627e+03       9.204848328650e+02       1.042400576488e+05       8.189304234774e+02       3.528702815051e-08       3.001235102091e-06       1.757719855117e-05       1.629025762503e-12       1.731540006286e-08       2.439444039610e-08       2.065543052187e-05       2.065543052187e-05       2.580051811771e-09      -3.398840709532e-11       5.369849937263e-01       2.786068462800e-01 
       9.527876465213e+00       4.850914886619e-01       4.468896258848e+03       4.472126181727e-03       9.770241759730e+03       9.280353727567e+02       1.028598982817e+05       8.207357926200e+02       3.380198408610e-08       2.905998254103e-06       1.701942913940e-05       1.543785089140e-12       1.731540006286e-08       2.336780764141e-08       1.999991258529e-05       1.999991258529e-05       1.742740964729e-09      -3.238341093590e-11       5.385955674716e-01       2.786182782544e-01 
       9.415318555769e+00       4.929943655717e-01       4.494268675179e+03       4.400593358787e-03       9.744869343400e+03       9.356285447460e+02       1.014959184959e+05       8.225413124901e+02       3.237943765860e-08       2.813783514316e-06       1.647935917694e-05       1.463004733231e-12       1.731540006286e-08       2.238438042027e-08       1.936522190940e-05       1.936522190940e-05       9.406689681601e-10      -3.085422504420e-11       5.402110373275e-01       2.786294171236e-01 
