#    L    TT             EE             TE          
  1498   0.746907E+03   0.105577E+02  -0.702098E+01
  1499   0.744185E+03   0.106147E+02  -0.643530E+01
  1500   0.741427E+03   0.106748E+02  -0.585815E+01
  1501   0.738634E+03   0.107379E+02  -0.528970E+01
  1502   0.735807E+03   0.108039E+02  -0.473014E+01
  1503   0.732946E+03   0.108730E+02  -0.417966E+01
  1504   0.730053E+03   0.109448E+02  -0.363842E+01
  1505   0.727129E+03   0.110195E+02  -0.310661E+01
  1506   0.724173E+03   0.110969E+02  -0.258439E+01
  1507   0.721187E+03   0.111771E+02  -0.207196E+01
  1508   0.718172E+03   0.112599E+02  -0.156949E+01
  1509   0.715129E+03   0.113452E+02  -0.107705E+01
  1510   0.712058E+03   0.114331E+02  -0.594948E+00
  1511   0.708961E+03   0.115234E+02  -0.123171E+00
  1512   0.705839E+03   0.116162E+02   0.338132E+00
  1513   0.702694E+03   0.117114E+02   0.788886E+00
  1514   0.699525E+03   0.118087E+02   0.122887E+01
  1515   0.696336E+03   0.119084E+02   0.165809E+01
  1516   0.693126E+03   0.120103E+02   0.207632E+01
  1517   0.689897E+03   0.121143E+02   0.248349E+01
  1518   0.686650E+03   0.122203E+02   0.287952E+01
  1519   0.683385E+03   0.123283E+02   0.326434E+01
  1520   0.680103E+03   0.124382E+02   0.363774E+01
  1521   0.676805E+03   0.125501E+02   0.399971E+01
  1522   0.673493E+03   0.126638E+02   0.435018E+01
  1523   0.670166E+03   0.127792E+02   0.468893E+01
  1524   0.666826E+03   0.128963E+02   0.501596E+01
  1525   0.663475E+03   0.130150E+02   0.533119E+01
  1526   0.660112E+03   0.131353E+02   0.563456E+01
  1527   0.656739E+03   0.132572E+02   0.592607E+01
  1528   0.653357E+03   0.133804E+02   0.620557E+01
  1529   0.649967E+03   0.135050E+02   0.647313E+01
  1530   0.646569E+03   0.136310E+02   0.672853E+01
  1531   0.643166E+03   0.137582E+02   0.697178E+01
  1532   0.639755E+03   0.138867E+02   0.720288E+01
  1533   0.636341E+03   0.140162E+02   0.742175E+01
  1534   0.632923E+03   0.141469E+02   0.762840E+01
  1535   0.629502E+03   0.142786E+02   0.782275E+01
  1536   0.626078E+03   0.144111E+02   0.800473E+01
  1537   0.622652E+03   0.145445E+02   0.817434E+01
  1538   0.619227E+03   0.146788E+02   0.833158E+01
  1539   0.615801E+03   0.148138E+02   0.847646E+01
  1540   0.612377E+03   0.149496E+02   0.860904E+01
  1541   0.608955E+03   0.150859E+02   0.872920E+01
  1542   0.605536E+03   0.152229E+02   0.883706E+01
  1543   0.602121E+03   0.153604E+02   0.893256E+01
  1544   0.598711E+03   0.154984E+02   0.901578E+01
  1545   0.595306E+03   0.156367E+02   0.908672E+01
  1546   0.591908E+03   0.157754E+02   0.914538E+01
  1547   0.588518E+03   0.159144E+02   0.919176E+01
  1548   0.585134E+03   0.160536E+02   0.922593E+01
  1549   0.581760E+03   0.161930E+02   0.924791E+01
  1550   0.578394E+03   0.163325E+02   0.925768E+01
  1551   0.575039E+03   0.164721E+02   0.925534E+01
  1552   0.571694E+03   0.166116E+02   0.924090E+01
  1553   0.568362E+03   0.167510E+02   0.921456E+01
  1554   0.565041E+03   0.168903E+02   0.917629E+01
  1555   0.561735E+03   0.170293E+02   0.912625E+01
  1556   0.558442E+03   0.171681E+02   0.906450E+01
  1557   0.555166E+03   0.173065E+02   0.899122E+01
  1558   0.551905E+03   0.174445E+02   0.890643E+01
  1559   0.548662E+03   0.175820E+02   0.881034E+01
  1560   0.545436E+03   0.177189E+02   0.870290E+01
  1561   0.542229E+03   0.178552E+02   0.858444E+01
  1562   0.539042E+03   0.179907E+02   0.845492E+01
  1563   0.535875E+03   0.181256E+02   0.831454E+01
  1564   0.532730E+03   0.182597E+02   0.816340E+01
  1565   0.529606E+03   0.183928E+02   0.800169E+01
  1566   0.526505E+03   0.185250E+02   0.782944E+01
  1567   0.523427E+03   0.186563E+02   0.764684E+01
  1568   0.520373E+03   0.187865E+02   0.745392E+01
  1569   0.517345E+03   0.189155E+02   0.725095E+01
  1570   0.514341E+03   0.190434E+02   0.703804E+01
  1571   0.511364E+03   0.191699E+02   0.681525E+01
  1572   0.508413E+03   0.192953E+02   0.658275E+01
  1573   0.505490E+03   0.194192E+02   0.634069E+01
  1574   0.502595E+03   0.195417E+02   0.608926E+01
  1575   0.499728E+03   0.196628E+02   0.582861E+01
  1576   0.496891E+03   0.197824E+02   0.555892E+01
  1577   0.494084E+03   0.199004E+02   0.528035E+01
  1578   0.491307E+03   0.200169E+02   0.499309E+01
  1579   0.488563E+03   0.201317E+02   0.469728E+01
  1580   0.485849E+03   0.202448E+02   0.439309E+01
  1581   0.483168E+03   0.203562E+02   0.408068E+01
  1582   0.480521E+03   0.204658E+02   0.376019E+01
  1583   0.477906E+03   0.205736E+02   0.343178E+01
  1584   0.475325E+03   0.206795E+02   0.309561E+01
  1585   0.472777E+03   0.207834E+02   0.275183E+01
  1586   0.470264E+03   0.208854E+02   0.240059E+01
  1587   0.467787E+03   0.209854E+02   0.204207E+01
  1588   0.465344E+03   0.210833E+02   0.167643E+01
  1589   0.462937E+03   0.211791E+02   0.130385E+01
  1590   0.460566E+03   0.212728E+02   0.924496E+00
  1591   0.458231E+03   0.213643E+02   0.538531E+00
  1592   0.455933E+03   0.214536E+02   0.146138E+00
  1593   0.453672E+03   0.215406E+02  -0.252527E+00
  1594   0.451449E+03   0.216254E+02  -0.657280E+00
  1595   0.449263E+03   0.217078E+02  -0.106795E+01
  1596   0.447114E+03   0.217878E+02  -0.148436E+01
  1597   0.445005E+03   0.218655E+02  -0.190634E+01
  1598   0.442933E+03   0.219409E+02  -0.233371E+01
  1599   0.440900E+03   0.220137E+02  -0.276629E+01
  1600   0.438907E+03   0.220841E+02  -0.320392E+01
  1601   0.436951E+03   0.221521E+02  -0.364641E+01
  1602   0.435035E+03   0.222175E+02  -0.409356E+01
  1603   0.433159E+03   0.222802E+02  -0.454514E+01
  1604   0.431321E+03   0.223405E+02  -0.500092E+01
  1605   0.429524E+03   0.223981E+02  -0.546070E+01
  1606   0.427765E+03   0.224531E+02  -0.592422E+01
  1607   0.426047E+03   0.225054E+02  -0.639121E+01
  1608   0.424368E+03   0.225550E+02  -0.686157E+01
  1609   0.422729E+03   0.226019E+02  -0.733490E+01
  1610   0.421129E+03   0.226461E+02  -0.781111E+01
  1611   0.419570E+03   0.226877E+02  -0.828980E+01
  1612   0.418051E+03   0.227265E+02  -0.877088E+01
  1613   0.416571E+03   0.227625E+02  -0.925401E+01
  1614   0.415132E+03   0.227959E+02  -0.973897E+01
  1615   0.413732E+03   0.228267E+02  -0.102256E+02
  1616   0.412373E+03   0.228546E+02  -0.107136E+02
  1617   0.411053E+03   0.228797E+02  -0.112029E+02
  1618   0.409773E+03   0.229021E+02  -0.116931E+02
  1619   0.408533E+03   0.229217E+02  -0.121841E+02
  1620   0.407332E+03   0.229386E+02  -0.126756E+02
  1621   0.406171E+03   0.229526E+02  -0.131675E+02
  1622   0.405049E+03   0.229638E+02  -0.136595E+02
  1623   0.403966E+03   0.229722E+02  -0.141515E+02
  1624   0.402922E+03   0.229777E+02  -0.146432E+02
  1625   0.401917E+03   0.229805E+02  -0.151343E+02
  1626   0.400951E+03   0.229805E+02  -0.156248E+02
  1627   0.400023E+03   0.229777E+02  -0.161144E+02
  1628   0.399133E+03   0.229720E+02  -0.166027E+02
  1629   0.398282E+03   0.229637E+02  -0.170899E+02
  1630   0.397468E+03   0.229524E+02  -0.175754E+02
  1631   0.396693E+03   0.229384E+02  -0.180593E+02
  1632   0.395954E+03   0.229216E+02  -0.185413E+02
  1633   0.395253E+03   0.229020E+02  -0.190212E+02
  1634   0.394589E+03   0.228796E+02  -0.194988E+02
  1635   0.393961E+03   0.228543E+02  -0.199740E+02
  1636   0.393369E+03   0.228263E+02  -0.204465E+02
  1637   0.392814E+03   0.227956E+02  -0.209162E+02
  1638   0.392294E+03   0.227620E+02  -0.213829E+02
  1639   0.391810E+03   0.227257E+02  -0.218464E+02
  1640   0.391361E+03   0.226867E+02  -0.223067E+02
  1641   0.390947E+03   0.226451E+02  -0.227634E+02
  1642   0.390567E+03   0.226007E+02  -0.232164E+02
  1643   0.390221E+03   0.225537E+02  -0.236657E+02
  1644   0.389910E+03   0.225041E+02  -0.241109E+02
  1645   0.389632E+03   0.224519E+02  -0.245519E+02
  1646   0.389387E+03   0.223969E+02  -0.249887E+02
  1647   0.389174E+03   0.223394E+02  -0.254211E+02
  1648   0.388994E+03   0.222793E+02  -0.258488E+02
  1649   0.388846E+03   0.222166E+02  -0.262718E+02
  1650   0.388729E+03   0.221512E+02  -0.266899E+02
  1651   0.388643E+03   0.220834E+02  -0.271029E+02
  1652   0.388588E+03   0.220130E+02  -0.275109E+02
  1653   0.388562E+03   0.219402E+02  -0.279135E+02
  1654   0.388567E+03   0.218649E+02  -0.283105E+02
  1655   0.388600E+03   0.217872E+02  -0.287020E+02
  1656   0.388661E+03   0.217072E+02  -0.290878E+02
  1657   0.388749E+03   0.216248E+02  -0.294675E+02
  1658   0.388865E+03   0.215401E+02  -0.298412E+02
  1659   0.389007E+03   0.214531E+02  -0.302088E+02
  1660   0.389175E+03   0.213640E+02  -0.305700E+02
  1661   0.389368E+03   0.212727E+02  -0.309248E+02
  1662   0.389586E+03   0.211792E+02  -0.312729E+02
  1663   0.389827E+03   0.210836E+02  -0.316144E+02
  1664   0.390092E+03   0.209860E+02  -0.319491E+02
  1665   0.390380E+03   0.208864E+02  -0.322768E+02
  1666   0.390689E+03   0.207847E+02  -0.325975E+02
  1667   0.391020E+03   0.206812E+02  -0.329110E+02
  1668   0.391371E+03   0.205757E+02  -0.332172E+02
  1669   0.391743E+03   0.204683E+02  -0.335161E+02
  1670   0.392134E+03   0.203591E+02  -0.338074E+02
  1671   0.392544E+03   0.202481E+02  -0.340911E+02
  1672   0.392971E+03   0.201354E+02  -0.343671E+02
  1673   0.393417E+03   0.200209E+02  -0.346355E+02
  1674   0.393879E+03   0.199048E+02  -0.348959E+02
  1675   0.394358E+03   0.197872E+02  -0.351485E+02
  1676   0.394852E+03   0.196680E+02  -0.353932E+02
  1677   0.395362E+03   0.195474E+02  -0.356298E+02
  1678   0.395887E+03   0.194253E+02  -0.358584E+02
  1679   0.396425E+03   0.193019E+02  -0.360787E+02
  1680   0.396976E+03   0.191771E+02  -0.362908E+02
  1681   0.397540E+03   0.190509E+02  -0.364947E+02
  1682   0.398116E+03   0.189235E+02  -0.366902E+02
  1683   0.398703E+03   0.187949E+02  -0.368772E+02
  1684   0.399301E+03   0.186650E+02  -0.370558E+02
  1685   0.399909E+03   0.185340E+02  -0.372258E+02
  1686   0.400526E+03   0.184019E+02  -0.373872E+02
  1687   0.401152E+03   0.182687E+02  -0.375401E+02
  1688   0.401787E+03   0.181345E+02  -0.376844E+02
  1689   0.402429E+03   0.179993E+02  -0.378199E+02
  1690   0.403079E+03   0.178632E+02  -0.379468E+02
  1691   0.403734E+03   0.177263E+02  -0.380650E+02
  1692   0.404396E+03   0.175884E+02  -0.381744E+02
  1693   0.405063E+03   0.174498E+02  -0.382750E+02
  1694   0.405735E+03   0.173104E+02  -0.383668E+02
  1695   0.406410E+03   0.171703E+02  -0.384498E+02
  1696   0.407089E+03   0.170294E+02  -0.385240E+02
  1697   0.407771E+03   0.168880E+02  -0.385893E+02
  1698   0.408454E+03   0.167459E+02  -0.386456E+02
  1699   0.409140E+03   0.166032E+02  -0.386932E+02
  1700   0.409827E+03   0.164601E+02  -0.387318E+02
  1701   0.410515E+03   0.163164E+02  -0.387617E+02
  1702   0.411202E+03   0.161723E+02  -0.387826E+02
  1703   0.411889E+03   0.160279E+02  -0.387949E+02
  1704   0.412575E+03   0.158832E+02  -0.387985E+02
  1705   0.413260E+03   0.157383E+02  -0.387935E+02
  1706   0.413941E+03   0.155931E+02  -0.387799E+02
  1707   0.414620E+03   0.154479E+02  -0.387576E+02
  1708   0.415294E+03   0.153026E+02  -0.387269E+02
  1709   0.415965E+03   0.151572E+02  -0.386877E+02
  1710   0.416630E+03   0.150119E+02  -0.386401E+02
  1711   0.417290E+03   0.148666E+02  -0.385842E+02
  1712   0.417943E+03   0.147215E+02  -0.385199E+02
  1713   0.418589E+03   0.145765E+02  -0.384475E+02
  1714   0.419228E+03   0.144317E+02  -0.383667E+02
  1715   0.419858E+03   0.142872E+02  -0.382779E+02
  1716   0.420481E+03   0.141431E+02  -0.381812E+02
  1717   0.421094E+03   0.139993E+02  -0.380764E+02
  1718   0.421697E+03   0.138560E+02  -0.379638E+02
  1719   0.422291E+03   0.137131E+02  -0.378432E+02
  1720   0.422873E+03   0.135706E+02  -0.377151E+02
  1721   0.423444E+03   0.134288E+02  -0.375793E+02
  1722   0.424004E+03   0.132876E+02  -0.374359E+02
  1723   0.424551E+03   0.131471E+02  -0.372851E+02
  1724   0.425086E+03   0.130073E+02  -0.371268E+02
  1725   0.425607E+03   0.128682E+02  -0.369614E+02
  1726   0.426115E+03   0.127299E+02  -0.367887E+02
  1727   0.426608E+03   0.125925E+02  -0.366089E+02
  1728   0.427087E+03   0.124558E+02  -0.364220E+02
  1729   0.427551E+03   0.123202E+02  -0.362283E+02
  1730   0.427999E+03   0.121855E+02  -0.360277E+02
  1731   0.428431E+03   0.120518E+02  -0.358203E+02
  1732   0.428847E+03   0.119191E+02  -0.356062E+02
  1733   0.429245E+03   0.117875E+02  -0.353855E+02
  1734   0.429626E+03   0.116570E+02  -0.351584E+02
  1735   0.429988E+03   0.115276E+02  -0.349248E+02
  1736   0.430334E+03   0.113994E+02  -0.346851E+02
  1737   0.430661E+03   0.112725E+02  -0.344392E+02
  1738   0.430969E+03   0.111468E+02  -0.341873E+02
  1739   0.431259E+03   0.110224E+02  -0.339295E+02
  1740   0.431529E+03   0.108994E+02  -0.336660E+02
  1741   0.431780E+03   0.107777E+02  -0.333967E+02
  1742   0.432011E+03   0.106574E+02  -0.331220E+02
  1743   0.432222E+03   0.105385E+02  -0.328418E+02
  1744   0.432412E+03   0.104211E+02  -0.325561E+02
  1745   0.432582E+03   0.103052E+02  -0.322653E+02
  1746   0.432730E+03   0.101908E+02  -0.319693E+02
  1747   0.432857E+03   0.100778E+02  -0.316681E+02
  1748   0.432963E+03   0.996654E+01  -0.313621E+02
  1749   0.433045E+03   0.985682E+01  -0.310512E+02
  1750   0.433106E+03   0.974867E+01  -0.307356E+02
  1751   0.433145E+03   0.964218E+01  -0.304154E+02
  1752   0.433161E+03   0.953737E+01  -0.300908E+02
  1753   0.433154E+03   0.943424E+01  -0.297620E+02
  1754   0.433125E+03   0.933281E+01  -0.294290E+02
  1755   0.433072E+03   0.923318E+01  -0.290921E+02
  1756   0.432997E+03   0.913527E+01  -0.287514E+02
  1757   0.432897E+03   0.903918E+01  -0.284071E+02
  1758   0.432774E+03   0.894485E+01  -0.280593E+02
  1759   0.432627E+03   0.885241E+01  -0.277082E+02
  1760   0.432457E+03   0.876180E+01  -0.273539E+02
  1761   0.432262E+03   0.867306E+01  -0.269967E+02
  1762   0.432043E+03   0.858621E+01  -0.266365E+02
  1763   0.431800E+03   0.850127E+01  -0.262738E+02
  1764   0.431533E+03   0.841825E+01  -0.259085E+02
  1765   0.431242E+03   0.833718E+01  -0.255409E+02
  1766   0.430928E+03   0.825808E+01  -0.251712E+02
  1767   0.430589E+03   0.818095E+01  -0.247994E+02
  1768   0.430226E+03   0.810581E+01  -0.244258E+02
  1769   0.429839E+03   0.803269E+01  -0.240504E+02
  1770   0.429428E+03   0.796158E+01  -0.236736E+02
  1771   0.428993E+03   0.789251E+01  -0.232954E+02
  1772   0.428534E+03   0.782546E+01  -0.229160E+02
  1773   0.428051E+03   0.776047E+01  -0.225354E+02
  1774   0.427544E+03   0.769753E+01  -0.221540E+02
  1775   0.427014E+03   0.763667E+01  -0.217717E+02
  1776   0.426458E+03   0.757788E+01  -0.213889E+02
  1777   0.425879E+03   0.752117E+01  -0.210055E+02
  1778   0.425277E+03   0.746655E+01  -0.206218E+02
  1779   0.424650E+03   0.741402E+01  -0.202379E+02
  1780   0.423999E+03   0.736359E+01  -0.198539E+02
  1781   0.423325E+03   0.731526E+01  -0.194700E+02
  1782   0.422628E+03   0.726904E+01  -0.190864E+02
  1783   0.421906E+03   0.722493E+01  -0.187031E+02
  1784   0.421162E+03   0.718292E+01  -0.183204E+02
  1785   0.420394E+03   0.714303E+01  -0.179383E+02
  1786   0.419603E+03   0.710525E+01  -0.175569E+02
  1787   0.418790E+03   0.706957E+01  -0.171765E+02
  1788   0.417953E+03   0.703601E+01  -0.167971E+02
  1789   0.417094E+03   0.700455E+01  -0.164189E+02
  1790   0.416213E+03   0.697520E+01  -0.160420E+02
  1791   0.415308E+03   0.694795E+01  -0.156665E+02
  1792   0.414381E+03   0.692280E+01  -0.152925E+02
  1793   0.413433E+03   0.689973E+01  -0.149203E+02
  1794   0.412462E+03   0.687875E+01  -0.145498E+02
  1795   0.411469E+03   0.685985E+01  -0.141812E+02
  1796   0.410453E+03   0.684303E+01  -0.138146E+02
  1797   0.409417E+03   0.682827E+01  -0.134502E+02
  1798   0.408358E+03   0.681556E+01  -0.130882E+02
  1799   0.407279E+03   0.680491E+01  -0.127283E+02
  1800   0.406179E+03   0.679629E+01  -0.123711E+02
  1801   0.405058E+03   0.678971E+01  -0.120164E+02
  1802   0.403917E+03   0.678515E+01  -0.116644E+02
  1803   0.402756E+03   0.678257E+01  -0.113153E+02
  1804   0.401575E+03   0.678198E+01  -0.109691E+02
  1805   0.400376E+03   0.678333E+01  -0.106261E+02
  1806   0.399158E+03   0.678663E+01  -0.102863E+02
  1807   0.397921E+03   0.679183E+01  -0.994977E+01
  1808   0.396667E+03   0.679893E+01  -0.961673E+01
  1809   0.395394E+03   0.680789E+01  -0.928726E+01
  1810   0.394104E+03   0.681871E+01  -0.896148E+01
  1811   0.392796E+03   0.683135E+01  -0.863950E+01
  1812   0.391472E+03   0.684578E+01  -0.832139E+01
  1813   0.390132E+03   0.686200E+01  -0.800729E+01
  1814   0.388775E+03   0.687997E+01  -0.769728E+01
  1815   0.387404E+03   0.689966E+01  -0.739147E+01
  1816   0.386017E+03   0.692107E+01  -0.708996E+01
  1817   0.384616E+03   0.694415E+01  -0.679284E+01
  1818   0.383201E+03   0.696889E+01  -0.650021E+01
  1819   0.381771E+03   0.699526E+01  -0.621216E+01
  1820   0.380328E+03   0.702323E+01  -0.592876E+01
  1821   0.378873E+03   0.705274E+01  -0.565012E+01
  1822   0.377404E+03   0.708386E+01  -0.537631E+01
  1823   0.375923E+03   0.711649E+01  -0.510743E+01
  1824   0.374430E+03   0.715057E+01  -0.484355E+01
  1825   0.372926E+03   0.718611E+01  -0.458475E+01
  1826   0.371410E+03   0.722317E+01  -0.433109E+01
  1827   0.369884E+03   0.726155E+01  -0.408263E+01
  1828   0.368347E+03   0.730133E+01  -0.383945E+01
  1829   0.366801E+03   0.734251E+01  -0.360160E+01
  1830   0.365245E+03   0.738503E+01  -0.336916E+01
  1831   0.363681E+03   0.742881E+01  -0.314218E+01
  1832   0.362109E+03   0.747386E+01  -0.292072E+01
  1833   0.360528E+03   0.752011E+01  -0.270483E+01
  1834   0.358940E+03   0.756765E+01  -0.249457E+01
  1835   0.357344E+03   0.761632E+01  -0.228998E+01
  1836   0.355742E+03   0.766614E+01  -0.209112E+01
  1837   0.354133E+03   0.771711E+01  -0.189804E+01
  1838   0.352518E+03   0.776917E+01  -0.171079E+01
  1839   0.350896E+03   0.782231E+01  -0.152941E+01
  1840   0.349270E+03   0.787648E+01  -0.135393E+01
  1841   0.347638E+03   0.793167E+01  -0.118439E+01
  1842   0.346002E+03   0.798775E+01  -0.102081E+01
  1843   0.344361E+03   0.804486E+01  -0.863241E+00
  1844   0.342717E+03   0.810287E+01  -0.711708E+00
  1845   0.341069E+03   0.816170E+01  -0.566236E+00
  1846   0.339418E+03   0.822145E+01  -0.426862E+00
  1847   0.337765E+03   0.828203E+01  -0.293608E+00
  1848   0.336108E+03   0.834338E+01  -0.166489E+00
  1849   0.334450E+03   0.840551E+01  -0.455326E-01
  1850   0.332790E+03   0.846834E+01   0.692457E-01
  1851   0.331128E+03   0.853189E+01   0.177812E+00
  1852   0.329466E+03   0.859606E+01   0.280169E+00
  1853   0.327802E+03   0.866094E+01   0.376325E+00
  1854   0.326139E+03   0.872630E+01   0.466292E+00
  1855   0.324477E+03   0.879226E+01   0.550099E+00
  1856   0.322815E+03   0.885869E+01   0.627745E+00
  1857   0.321155E+03   0.892565E+01   0.699250E+00
  1858   0.319497E+03   0.899298E+01   0.764637E+00
  1859   0.317841E+03   0.906068E+01   0.823919E+00
  1860   0.316188E+03   0.912874E+01   0.877116E+00
  1861   0.314538E+03   0.919715E+01   0.924258E+00
  1862   0.312892E+03   0.926577E+01   0.965372E+00
  1863   0.311250E+03   0.933466E+01   0.100047E+01
  1864   0.309613E+03   0.940381E+01   0.102959E+01
  1865   0.307981E+03   0.947300E+01   0.105275E+01
  1866   0.306354E+03   0.954236E+01   0.106998E+01
  1867   0.304732E+03   0.961182E+01   0.108131E+01
  1868   0.303118E+03   0.968130E+01   0.108680E+01
  1869   0.301509E+03   0.975079E+01   0.108646E+01
  1870   0.299907E+03   0.982028E+01   0.108034E+01
  1871   0.298314E+03   0.988970E+01   0.106850E+01
  1872   0.296727E+03   0.995904E+01   0.105095E+01
  1873   0.295149E+03   0.100283E+02   0.102775E+01
  1874   0.293578E+03   0.100973E+02   0.998944E+00
  1875   0.292018E+03   0.101661E+02   0.964582E+00
  1876   0.290466E+03   0.102347E+02   0.924710E+00
  1877   0.288924E+03   0.103031E+02   0.879381E+00
  1878   0.287392E+03   0.103711E+02   0.828643E+00
  1879   0.285869E+03   0.104389E+02   0.772549E+00
  1880   0.284357E+03   0.105063E+02   0.711149E+00
  1881   0.282857E+03   0.105732E+02   0.644494E+00
  1882   0.281368E+03   0.106398E+02   0.572642E+00
  1883   0.279890E+03   0.107059E+02   0.495651E+00
  1884   0.278423E+03   0.107715E+02   0.413565E+00
  1885   0.276969E+03   0.108366E+02   0.326434E+00
  1886   0.275528E+03   0.109011E+02   0.234332E+00
  1887   0.274098E+03   0.109651E+02   0.137294E+00
  1888   0.272682E+03   0.110284E+02   0.354012E-01
  1889   0.271278E+03   0.110912E+02  -0.712810E-01
  1890   0.269888E+03   0.111532E+02  -0.182687E+00
  1891   0.268511E+03   0.112146E+02  -0.298751E+00
  1892   0.267149E+03   0.112753E+02  -0.419392E+00
  1893   0.265801E+03   0.113352E+02  -0.544553E+00
  1894   0.264467E+03   0.113944E+02  -0.674167E+00
  1895   0.263148E+03   0.114528E+02  -0.808155E+00
  1896   0.261844E+03   0.115105E+02  -0.946458E+00
  1897   0.260555E+03   0.115673E+02  -0.108902E+01
  1898   0.259281E+03   0.116232E+02  -0.123577E+01
  1899   0.258022E+03   0.116782E+02  -0.138664E+01
  1900   0.256780E+03   0.117324E+02  -0.154157E+01
  1901   0.255552E+03   0.117856E+02  -0.170049E+01
  1902   0.254341E+03   0.118378E+02  -0.186329E+01
  1903   0.253145E+03   0.118891E+02  -0.202984E+01
  1904   0.251967E+03   0.119393E+02  -0.220013E+01
  1905   0.250804E+03   0.119886E+02  -0.237391E+01
  1906   0.249659E+03   0.120368E+02  -0.255115E+01
  1907   0.248529E+03   0.120839E+02  -0.273179E+01
  1908   0.247417E+03   0.121300E+02  -0.291559E+01
  1909   0.246322E+03   0.121750E+02  -0.310255E+01
  1910   0.245244E+03   0.122188E+02  -0.329258E+01
  1911   0.244184E+03   0.122614E+02  -0.348546E+01
  1912   0.243140E+03   0.123029E+02  -0.368110E+01
  1913   0.242114E+03   0.123432E+02  -0.387951E+01
  1914   0.241106E+03   0.123823E+02  -0.408044E+01
  1915   0.240115E+03   0.124202E+02  -0.428390E+01
  1916   0.239142E+03   0.124567E+02  -0.448973E+01
  1917   0.238187E+03   0.124921E+02  -0.469777E+01
  1918   0.237250E+03   0.125261E+02  -0.490802E+01
  1919   0.236331E+03   0.125590E+02  -0.512024E+01
  1920   0.235430E+03   0.125905E+02  -0.533444E+01
  1921   0.234547E+03   0.126207E+02  -0.555046E+01
  1922   0.233683E+03   0.126495E+02  -0.576822E+01
  1923   0.232836E+03   0.126770E+02  -0.598755E+01
  1924   0.232008E+03   0.127033E+02  -0.620839E+01
  1925   0.231198E+03   0.127281E+02  -0.643065E+01
  1926   0.230406E+03   0.127516E+02  -0.665425E+01
  1927   0.229633E+03   0.127738E+02  -0.687896E+01
  1928   0.228878E+03   0.127945E+02  -0.710485E+01
  1929   0.228142E+03   0.128138E+02  -0.733169E+01
  1930   0.227424E+03   0.128318E+02  -0.755940E+01
  1931   0.226724E+03   0.128483E+02  -0.778789E+01
  1932   0.226042E+03   0.128635E+02  -0.801710E+01
  1933   0.225378E+03   0.128772E+02  -0.824693E+01
  1934   0.224733E+03   0.128894E+02  -0.847724E+01
  1935   0.224106E+03   0.129002E+02  -0.870793E+01
  1936   0.223497E+03   0.129095E+02  -0.893894E+01
  1937   0.222907E+03   0.129175E+02  -0.917011E+01
  1938   0.222335E+03   0.129240E+02  -0.940142E+01
  1939   0.221780E+03   0.129290E+02  -0.963273E+01
  1940   0.221243E+03   0.129326E+02  -0.986403E+01
  1941   0.220725E+03   0.129347E+02  -0.100952E+02
  1942   0.220224E+03   0.129354E+02  -0.103260E+02
  1943   0.219741E+03   0.129346E+02  -0.105565E+02
  1944   0.219276E+03   0.129323E+02  -0.107866E+02
  1945   0.218828E+03   0.129286E+02  -0.110162E+02
  1946   0.218398E+03   0.129233E+02  -0.112452E+02
  1947   0.217986E+03   0.129167E+02  -0.114734E+02
  1948   0.217590E+03   0.129085E+02  -0.117009E+02
  1949   0.217212E+03   0.128989E+02  -0.119275E+02
  1950   0.216850E+03   0.128877E+02  -0.121533E+02
  1951   0.216507E+03   0.128750E+02  -0.123779E+02
  1952   0.216179E+03   0.128609E+02  -0.126014E+02
  1953   0.215869E+03   0.128454E+02  -0.128238E+02
  1954   0.215574E+03   0.128285E+02  -0.130448E+02
  1955   0.215296E+03   0.128100E+02  -0.132644E+02
  1956   0.215034E+03   0.127901E+02  -0.134825E+02
  1957   0.214788E+03   0.127689E+02  -0.136990E+02
  1958   0.214557E+03   0.127463E+02  -0.139138E+02
  1959   0.214342E+03   0.127223E+02  -0.141269E+02
  1960   0.214142E+03   0.126969E+02  -0.143381E+02
  1961   0.213957E+03   0.126702E+02  -0.145473E+02
  1962   0.213785E+03   0.126421E+02  -0.147545E+02
  1963   0.213629E+03   0.126127E+02  -0.149596E+02
  1964   0.213487E+03   0.125819E+02  -0.151624E+02
  1965   0.213358E+03   0.125498E+02  -0.153629E+02
  1966   0.213244E+03   0.125164E+02  -0.155611E+02
  1967   0.213143E+03   0.124817E+02  -0.157568E+02
  1968   0.213054E+03   0.124458E+02  -0.159500E+02
  1969   0.212980E+03   0.124085E+02  -0.161405E+02
  1970   0.212917E+03   0.123700E+02  -0.163285E+02
  1971   0.212867E+03   0.123304E+02  -0.165136E+02
  1972   0.212829E+03   0.122895E+02  -0.166960E+02
  1973   0.212803E+03   0.122474E+02  -0.168754E+02
  1974   0.212788E+03   0.122041E+02  -0.170519E+02
  1975   0.212786E+03   0.121597E+02  -0.172253E+02
  1976   0.212794E+03   0.121141E+02  -0.173957E+02
  1977   0.212813E+03   0.120674E+02  -0.175628E+02
  1978   0.212842E+03   0.120194E+02  -0.177268E+02
  1979   0.212882E+03   0.119705E+02  -0.178875E+02
  1980   0.212932E+03   0.119204E+02  -0.180448E+02
  1981   0.212991E+03   0.118693E+02  -0.181987E+02
  1982   0.213060E+03   0.118172E+02  -0.183492E+02
  1983   0.213139E+03   0.117639E+02  -0.184963E+02
